record_id,pubmedID,title,authors,abstract,year,label_included,label_abstract_screening
193,12162470,"Effects of meloxicam on platelet function in healthy adults: a randomized, double-blind, placebo-controlled trial.",Henry M Rinder; Jayne B Tracey; Magdalena Souhrada; Chao Wang; R Paul Gagnier; Chester C Wood,"Nonsteroidal anti-inflammatory drugs (NSAIDs) inhibit cyclooxygenase-1 (COX-1), thereby inhibiting platelet function via blockade of thromboxane A2 (TxA2) formation, and COX-2, the enzyme that mediates inflammatory responses. Meloxicam is a relatively COX-2-selective anti-arthritis drug that shows significant TxA2 inhibition, albeit less than traditional NSAIDs. A randomized, double-blind, placebo-controlled trial was conducted in 79 healthy adults to compare the effects of once-daily therapeutic (7.5 mg, 15 mg) and supratherapeutic (30 mg) doses of meloxicam with extended-release indomethacin (Indo-ER 75 mg once daily) on bleeding time, TxA2 formation, and platelet aggregation. The authors measured platelet aggregation to COX-1-dependent (ADP arachidonate) and COX-1-independent (high-dose collagen) agonists, bleeding time, serum TxB2, and clotting times (aPTT and PT) after 8 days' administration and at 3 and 6 hours after steady-state dosing. Meloxicam significantly decreased TxB2 production compared with placebo in a dose-dependent fashion, reaching a peak of 77% inhibition 6 hours after 30 mg meloxicam; Indo-ER blocked TxB2 formation by 96% at the same time point. However, neither acute nor 8 days' administration of meloxicam at any dose caused a significant increase in bleeding time or inhibition of platelet aggregation to any agonist when compared with placebo. By contrast, Indo-ER significantly increased the bleeding time and inhibited platelet aggregation to COX-1-dependent agonists 6 hours after dosing. Clotting times were unaffected by any drug. It was concluded that unlike nonselective NSAIDs, meloxicam's blockade of TxA2 formation (even at supratherapeutic doses) does not reach levels that result in decreased in vivo platelet function, as measured by bleeding time and aggregometry. In this study of healthy subjects, meloxicam did not interfere with platelet-mediated hemostasis.",2003.0,0,0
194,12162474,Efficacy and tolerability of nonprescription ibuprofen versus celecoxib for dental pain.,Geraldine Doyle; Shyamalie Jayawardena; Elizabeth Ashraf; Stephen A Cooper,"Many clinicians appear confused about the purported clinical advantages of the new generation COX-2 inhibitors compared to both over-the-counter and prescription nonsteroidal anti-inflammatory analgesic agents (NSAIDs). Infact, there is a paucity of published information comparing the safety and efficacy of these two classes of drugs when used to treat acute pain. This study was designed to compare the safety and analgesic efficacy of an over-the-counter (OTC) analgesic, ibuprofen (Advil Liqui-Gels), to the leading prescription COX-2 inhibitor celecoxib (Celebrex). Ibuprofen liquigel is an encapsulated, solubilized potassium salt of ibuprofen that has a higher Cmax and shorter tmax than traditional ibuprofen solid-dosage formulations. This trial evaluated the maximum approved OTC dosing regimen (400 mg x 3, q4-6h) of ibuprofen liquigels compared to a single dose of celecoxib (200 mg) and placebo in 174 patients with moderate orsevere pain following surgical extraction of impacted third molars. The study design was multiple dose, randomized (stratified by baseline pain and gender), placebo controlled, double blind, double dummy, and parallel group. The onset of pain relief was determined using a two-stopwatch procedure. Treatments were also compared using standard indices of pain intensity and pain relief. The study demonstrated assay sensitivity in that both active medications were significantly more effective than placebo for all efficacy measures. In comparing the two active medications, the time to meaningful relief was significantly shorter, and the mean 4-, 8-, and 12-hour summed pain relief combined with pain intensity difference scores were significantly higher for ibuprofen liquigels compared with celecoxib (p < 0.001). Analyses of other key efficacy variables, including the time to rescue medication and the patients' overall assessment of study medication, confirmed the superior efficacy of ibuprofen liquigels over celecoxib. Both active treatments were well tolerated, with no differences in incidence or severity of adverse events. Of particular interest, there were no differences in gastrointestinal-related side effects when comparing these doses of ibuprofen liquigels to celecoxib. In conclusion, ibuprofen liquigels were a significantly more effective analgesic and provided relief significantly faster compared with celecoxib in the treatment of postsurgical pain.",2003.0,0,0
195,12175641,,,,,0,0
196,12198057,"The influence of parecoxib, a parenteral cyclooxygenase-2 specific inhibitor, on the pharmacokinetics and clinical effects of midazolam.",Andra Ibrahim; Aziz Karim; Jennifer Feldman; Evan Kharasch,"Parecoxib, a parenteral cyclooxygenase-2 inhibitor, is undergoing clinical development as an analgesic/antiinflammatory drug for perioperative use. Parecoxib, an inactive prodrug, is hydrolyzed in vivo to valdecoxib, a substrate for hepatic cytochrome P450 (CYP) 3A4. Thus, potential exists for interactions with other CYP3A4 substrates. In this investigation, we determined the influence of parecoxib on the pharmacokinetics and clinical effects of midazolam, a CYP3A4 substrate, in volunteers. This was a randomized, balanced crossover, placebo-controlled, double-blinded clinical investigation. Twelve healthy subjects aged 23-41 yr were studied after providing IRB-approved informed consent. Midazolam 0.07 mg/kg IV infusion was administered 1 h after placebo (control) or parecoxib 40 mg IV. Venous midazolam concentrations were determined by using liquid chromatography-mass spectrometry/mass spectrometry assay. Pharmacokinetic variables were determined by noncompartmental analysis. Pharmacodynamic measurements included clinical end-points, cognitive function (memory; digit symbol substitution tests), subjective self-assessment of recovery (visual analog scales), and bispectral index. Midazolam plasma concentrations were similar between placebo and parecoxib-treated subjects. No differences were found in midazolam pharmacokinetics (maximal observed plasma concentration, clearance, elimination half-life, volume of distribution) or pharmacodynamics (clinical end-points, digit symbol substitution tests, memory, visual analog scales, bispectral index). Single-bolus parecoxib does not alter the pharmacokinetics or pharmacodynamics of midazolam infusion. Parecoxib did not affect CYP3A4 activity as assessed using midazolam clearance as the in vivo probe. Parecoxib, a parenteral cyclooxygenase-2 inhibitor intended for perioperative use as an analgesic/antiinflammatory drug, is a substrate for hepatic cytochrome P450 3A4. The potential for a drug interaction with midazolam, an in vivo CYP3A4 probe, was tested in healthy volunteers. Single-bolus parecoxib does not alter the pharmacokinetics or pharmacodynamics of midazolam.",2002.0,0,0
197,12209034,"Efficacy and safety of valdecoxib in treating the signs and symptoms of rheumatoid arthritis: a randomized, controlled comparison with placebo and naproxen.",W Bensen; A Weaver; L Espinoza; W W Zhao; W Riley; B Paperiello; D P Recker,"To compare the efficacy of the COX-2 specific inhibitor valdecoxib with the conventional NSAID naproxen and placebo in treating rheumatoid arthritis (RA). This multi-centre, randomized, double-blind, placebo-controlled trial compared the efficacy and safety of valdecoxib 10 mg (n=209), 20 mg (n=212) or 40 mg once daily (q.d.) (n=221) with naproxen 500 mg b.i.d. (n=226) or placebo (n=222), in treating the signs and symptoms of RA. Efficacy was assessed by the number of patients responding to treatment according to the American College of Rheumatology-Responder Index (ACR-20). ACR-20 response was recorded for all randomized patients who received a single dose of study medication (above). Valdecoxib, at all administered doses, produced significant improvements in the ACR-20 Responder Index at weeks 2, 6 and 12 compared with placebo (P<or=0.01). Valdecoxib and naproxen did not differ in terms of ACR-20 response rate and the three doses of valdecoxib were similar to one another. All three doses of valdecoxib were well tolerated. Single daily doses of valdecoxib 10, 20 and 40 mg demonstrated efficacy that was superior to placebo and similar to naproxen in treating the signs and symptoms of RA. All three doses provided similar levels of efficacy.",2002.0,1,1
198,12211219,Celecoxib does not affect the antiplatelet activity of aspirin in healthy volunteers.,Keith D Wilner; Margaret Rushing; Catherine Walden; Rebecca Adler; James Eskra; Robert Noveck; Ramon Vargas,"Celecoxib is a novel cyclooxygenase-2-specific inhibitor for the management of acute pain, primary dysmenorrhea, and the signs and symptoms of arthritis. This double-blind, placebo-controlled study in 16 healthy volunteers evaluated whether celecoxib alters the effect of concomitant aspirin on platelet function. Volunteers received celecoxib (400 mg/day) or placebo for 4 days. On day 5, they also received a single 325 mg dose of aspirin with either 200 mg celecoxib or placebo. Thromboxane and platelet aggregation response to adenosine 5'-diphosphate (ADP), collagen, and arachidonic acid were measured before the first dose of celecoxib or placebo (baseline) and before dosing and 2 and 8 hours post dose on day 5. There was no significant difference in thromboxane inhibition between the two groups (percent inhibition: placebo 99.4%, celecoxib 99.0%; p = 0.555). There was also no significant difference in the effect of aspirin on platelet aggregation due to ADP, collagen, or arachidonic acid between the groups. Therefore, these data indicate that celecoxib does not alter the effects of aspirin on platelet function.",2003.0,0,0
199,12211224,"Effects of celecoxib and diclofenac on blood pressure, renal function, and vasoactive prostanoids in young and elderly subjects.",Karin Dilger; Charlotte Herrlinger; Jörg Peters; Hannsjörg W Seyberth; Horst Schweer; Ulrich Klotz,"Cyclooxygenase (COX) inhibitors are among the most widely used drugs, especially in the elderly. It has been claimed that the new COX-2 inhibitors offer advantages in terms of drug safety. To test this hypothesis, the authors compared in a double-blind, randomized trial the effects of celecoxib (200 mg bid) and diclofenac (75 mg bid) on blood pressure and renal function in two groups (each n = 12) of young (mean age = 32 years) and elderly (mean age = 68 years) normotensive subjects. Changes from baseline in the 24-hour blood pressure profiles, parameters of the renin-angiotensin-aldosterone system, inulin clearance, urinary marker proteins, and eicosanoid excretion were monitored during the treatment period of 2 weeks. Comparison between celecoxib and diclofenac showed no significant difference in minor alterations of blood pressure. During daytime, there was a trend to elevation of mean arterial blood pressure (mmHg) by celecoxib in the elderly of 2.8 (95 % confidence interval [CI) = -2.5 to 8.2) in comparison with the young subjects of -1.3 (95% CI= -3.7 to 1.0); there was also a trend to elevation of mean arterial blood pressure by diclofenac in the elderly of 4.1 (95% CI= -1.2 to 9.4) in comparison with the young subjects of 0.4 (95% CI= -2.4 to 3.2). In both populations, the authors found no significant drug effects on the parameters of the renin-angiotensin-aldosterone system, inulin clearance, and urinary marker proteins. As expected, diclofenac reduced excretion of allprostanoids, whereas celecoxib did not affect production of TxB2 and its metabolites. Neither in young nor in elderly normotensive subjects were blood pressure and renal function significantly affected by a short-term treatment with standard doses of celecoxib and diclofenac. Therefore, normal aging appears not to represent a special risk factor in therapy with these two agents.",2003.0,0,0
200,12218521,"A single preoperative oral dose of valdecoxib, a new cyclooxygenase-2 specific inhibitor, relieves post-oral surgery or bunionectomy pain.",Paul J Desjardins; Vincent S Shu; David P Recker; Kenneth M Verburg; Clifford J Woolf,"The trend toward day-case surgery, with discharge on oral medication, has highlighted the need for effective and safe analgesics that facilitate a rapid recovery and discharge time. This study evaluated the analgesic efficacy, dose dependency, duration of action, and safety of the cyclooxygenase-2 specific inhibitor, valdecoxib, administered before oral or orthopedic surgery. Eligible healthy adult patients were scheduled to undergo either extraction of two impacted third molar teeth (n = 284) or bunionectomy surgery (n = 223) with local anesthesia in two randomized, double-blind, placebo-controlled studies conducted at three centers in the United States. Patients received a single, preoperatively administered oral dose of placebo or 10 (oral surgery only), 20, 40, or 80 mg valdecoxib. Analgesic efficacy was assessed postoperatively, over a 24-h treatment period, or until the patient required rescue medication. Efficacy measures included time to rescue medication, proportion of patients requiring such rescue, pain intensity, and the Patient's Global Evaluation of Study Medication. In both studies, all doses of valdecoxib produced analgesia with a duration (time to rescue analgesia) and magnitude (Pain Intensity, Patient's Global Evaluation) significantly greater than placebo. A dose-dependent effect was observed up to 40 mg valdecoxib, with an 80-mg dose providing no additional analgesic benefit. In both models, all doses of valdecoxib were well tolerated, with no clinically significant treatment-related gastrointestinal, renal, or platelet-derived adverse events, and no evidence of a dose-related increase in adverse events. Preoperative orally administered valdecoxib provides well-tolerated and effective analgesia for mild to moderate postoperative pain.",2002.0,0,0
201,12219273,[Allergic vasculitis following ingestion of celecoxib?].,D Gscheidel; M K Daspet; C J Le Coz; D Lipsker,A 76-year-old patient developed cutaneous vasculitis on the lower legs on the 8th day of treatment with the selective cox-2-inhibitor celecoxib (Celebrex((R))) and the proton-pump inhibitor omeprazole. The patient had no history of allergic reactions. The patient had already been treated previously with omeprazole without any side effects. A cutaneous biopsy confirmed the diagnosis of leucocytoclastic vasculitis. The purpuric skin lesions regressed within 3 weeks after withdrawing the two newly introduced drugs. We discuss the potential role of Celecoxib in triggering this vasculitis.,2002.0,0,0
202,12220285,Rofecoxib-induced instant aquagenic wrinkling of the palms.,K Robin Carder; William L Weston,"An 18-year-old woman presented with a 3-week complaint of exaggerated palmar wrinkling and swelling following brief exposure (1-2 minutes) of her hands to water. She had a history of mixed connective tissue disease and had been started on rofecoxib therapy 1 month prior to the onset of her skin symptoms. Discontinuation of rofecoxib was followed by resolution of symptoms within a period of 3 weeks. Similar palmar skin changes following water exposure have been reported to occur in cystic fibrosis and are thought to be due to increased salt content of the skin and secondary increased water-binding capacity. Rofecoxib is a selective COX-2 inhibitor that has been shown to increase sodium reabsorption in the kidney via effects on prostaglandin E2 and the renal vasculature. The COX-2 protein is also expressed in keratinocytes and plays a role in keratinocyte differentiation. Prostaglandin E2 also plays a role in keratinocyte proliferation and differentiation. Thus rofecoxib may cause increased sodium reabsorption in the skin, as it does in the kidney. The rofecoxib-associated elevation in skin sodium may increase keratin water-binding capacity and cause exaggerated aquagenic wrinkling of the skin, as occurs in cystic fibrosis.",2002.0,0,0
203,12222558,Toxic epidermal necrolysis after celecoxib therapy.,Peter Berger; Daniel Dwyer; Carmela E Corallo,"Toxic epidermal necrolysis (TEN) is a rare disease that is defined by extensive detachment of full-thickness epidermis. It most often is related to an adverse drug reaction. The drugs implicated in most cases of TEN have been sulfonamides, anticonvulsants, allopurinol, and some of the conventional nonsteroidal antiinflammatory agents. We describe a patient who developed a generalized desquamating rash after therapy with celecoxib.",2003.0,0,0
204,12242171,"Efficacy, tolerability, and upper gastrointestinal safety of celecoxib for treatment of osteoarthritis and rheumatoid arthritis: systematic review of randomised controlled trials.",Jonathan J Deeks; Lesley A Smith; Matthew D Bradley,"To determine the efficacy, gastrointestinal safety, and tolerability of celecoxib (a cyclo-oxygenase 2 (COX 2) inhibitor) used in the treatment of osteoarthritis and rheumatoid arthritis. Systematic review of randomised trials that compared at least 12 weeks' celecoxib treatment with another non-steroidal anti-inflammatory drug (NSAID) or placebo and reported efficacy, tolerability, or safety. Trials identified from manufacturer and by searching electronic databases and evaluated according to predefined inclusion and quality criteria. Data combined through meta-analysis. 15 187 patients with osteoarthritis or rheumatoid arthritis.  Western Ontario and McMaster universities osteoarthritis index; American College of Rheumatology responder index and joint scores for rheumatoid arthritis. Tolerability: withdrawal rates for adverse effects. Gastrointestinal safety: incidence of ulcers, bleeds, perforations, and obstructions. Nine randomised controlled trials were included. Celecoxib and NSAIDS were equally effective for all efficacy outcomes. Compared with those taking other NSAIDs, in patients taking celecoxib the rate of withdrawals due to adverse gastrointestinal events was 46% lower (95% confidence interval 29% to 58%; NNT 35 at three months), the incidence of ulcers detectable by endoscopy was 71% lower (59% to 79%; NNT 6 at three months), and the incidence of symptoms of ulcers, perforations, bleeds, and obstructions was 39% lower (4% to 61%; NNT 208 at six months). Subgroup analysis of patients taking aspirin showed that the incidence of ulcers detected by endoscopy was reduced by 51% (14% to 72%) in those given celecoxib compared with other NSAIDs. The reduction was greater (73%, 52% to 84%) in those not taking aspirin. Celecoxib is as effective as other NSAIDs for relief of symptoms of osteoarthritis and rheumatoid arthritis and has significantly improved gastrointestinal safety and tolerability.",2002.0,0,0
205,12357161,Cost-efficacy of rofecoxib versus acetaminophen for preventing pain after ambulatory surgery.,Tijani Issioui; Kevin W Klein; Paul F White; Mehernoor F Watcha; Gary D Skrivanek; Stephanie B Jones; Jie Hu; Bradley F Marple; Caleb Ing,"Nonsteroidal antiinflammatory drugs are commonly administered as part of a multimodal regimen for pain management in the ambulatory setting. This randomized, double-blinded, placebo-controlled study was designed to compare the analgesic effect of oral rofecoxib, a cyclooxygenase-2 inhibitor, and acetaminophen when administered alone or in combination prior to outpatient otolaryngologic surgery. A total of 143 healthy outpatients undergoing elective otolaryngologic surgery were assigned to one of four study groups: group 1 = control (500 mg vitamin C); group 2 = 2 g acetaminophen; group 3 = 50 mg rofecoxib; or group 4 = 2 g acetaminophen and 50 mg rofecoxib. The first oral dose of the study medication was taken 15-45 min before surgery, and a second dose of the same medication was administered on the morning after surgery. Recovery times, side effects, and the need for rescue analgesics were recorded. Follow-up evaluations were performed at 24 and 48 h after surgery to assess postdischarge pain, analgesic requirements, nausea, and patient satisfaction with their postoperative pain management and quality of recovery. Peak pain scores and the need for rescue analgesic medication were used as the endpoints for estimating efficacy of the study drugs, while cost to achieve complete satisfaction with analgesia was used in the cost-effectiveness analysis. Premedication with rofecoxib (50 mg) was significantly more effective than either placebo or acetaminophen (2 g) in reducing the peak postoperative pain, the need for analgesic medication, and improving the quality of recovery and patient satisfaction. Moreover, the addition of acetaminophen failed to improve its analgesic efficacy. An expenditure for rofecoxib of 16.76 US dollars (95% confidence interval, 7.89 to 21.03 US dollars) and 30.24 US dollars (95% confidence interval, 5.25 to 54.20 US dollars) would obtain complete satisfaction with pain control in one additional patient who would not have been satisfied if placebo or acetaminophen, respectively, had been administered prior to surgery. Rofecoxib, 50 mg administered orally, decreased postoperative pain and the need for analgesic rescue medication after otolaryngologic surgery. The addition of 2 g oral acetaminophen failed to improve its analgesic efficacy.",2002.0,0,0
206,12360461,Stratifying the risk of NSAID-related upper gastrointestinal clinical events: results of a double-blind outcomes study in patients with rheumatoid arthritis.,Loren Laine; Claire Bombardier; Christopher J Hawkey; Barry Davis; Deborah Shapiro; Christopher Brett; Alise Reicin,"Epidemiologic data indicate that the risk of nonsteroidal anti-inflammatory drug (NSAID)-related gastrointestinal (GI) clinical events varies based on patients' clinical characteristics. The authors determined risk factors for NSAID-related clinical upper GI events and the event rates, absolute risk reductions, and numbers needed to treat for individual risk factors for a nonselective NSAID and a selective cyclooxygenase 2 inhibitor in a double-blind outcomes trial. Eight thousand seventy-six rheumatoid arthritis patients aged >or=50 years (or >or=40 on corticosteroid therapy) were randomly assigned to rofecoxib 50 mg daily or naproxen 500 mg twice daily for a median of 9 months. The development of clinical upper GI events (bleeding, perforation, obstruction, and symptomatic ulcer identified on clinically indicated work-up) was assessed. Significant risk factors included prior upper GI events, age >or=65, and severe rheumatoid arthritis (RR, 2.3-3.9). Patients administered naproxen who had prior upper GI complications or who were aged >or=75 years had 18.84 or 14.46 events per 100 patient-years, and the risk of events remained constant over time. The reduction in events with rofecoxib was similar in high- and low-risk subgroups (RR, 0.31-0.68). The number needed to treat with rofecoxib instead of naproxen to avert 1 GI event was 10-12 in highest risk patients (prior event, age >or=75 years, or severe rheumatoid arthritis), 17-33 in patients with other risk factors, and 42-106 in low-risk patients. NSAID-related GI events increase dramatically with risk factors such as prior events or older age. Ten to twelve high-risk patients need to be treated with a protective strategy such as the selective cyclooxygenase 2 inhibitor, rofecoxib, to avert a clinical GI event.",2002.0,0,0
207,12362101,Incidence of gastroduodenal ulcers associated with valdecoxib compared with that of ibuprofen and diclofenac in patients with osteoarthritis.,David H Sikes; Naurang M Agrawal; William W Zhao; Jeffrey D Kent; David P Recker; Kenneth M Verburg,"To determine whether valdecoxib, at chronic arthritis doses, has the characteristics of a cyclo-oxygenase 2 (COX-2) specific inhibitor, as measured by a reduced incidence of upper-gastrointestinal ulceration compared with conventional nonsteroidal anti-inflammatory drugs (NSAIDs). This double-blind, multicentre, placebo-controlled, parallel-group study compared the incidence of gastroduodenal ulcers associated with valdecoxib 10 mg daily (q.d.) and 20 mg q.d. with that of ibuprofen 800 mg three times daily (t.i.d.) or diclofenac 75 mg twice daily (b.i.d.) when administered over a 12-week period. The incidence of gastroduodenal ulcers was assessed by upper-gastrointestinal endoscopy, performed at baseline and again at the end of week 12 (or at early study termination). Efficacy assessments were performed at baseline and at weeks 2, 6 and 12 using Patient's and Physician's Global Assessments of Arthritis. A total of 1052 osteoarthritis patients were enrolled into the trial. The incidence of gastroduodenal ulcers over 12 weeks was 5% in patients receiving valdecoxib 10 mg q.d., 4% in patients receiving valdecoxib 20 mg q.d., 7% in patients receiving placebo, 16% in patients receiving ibuprofen 800 mg t.i.d. (P <0.05 v. placebo), and 17% in patients receiving diclofenac 75 mg b.i.d. (P <0.05 v. placebo). The incidence of gastroduodenal ulcers at week 12 seen in the ibuprofen 800 mg t.i.d. and diclofenac 75 mg b.i.d. groups was significantly higher than that in the valdecoxib 10 mg q.d. and valdecoxib 20 mg q.d. groups (P <0.05). The incidence rates of gastroduodenal ulcers were not significantly different between the valdecoxib treatment groups or between valdecoxib- and placebo-treated patients. Efficacy responses to valdecoxib 10 mg and 20 mg q.d. were significantly greater than placebo and comparable with both ibuprofen 800 mg t.i.d. and diclofenac 75 mg b.i.d. The results of the study demonstrate that valdecoxib has an upper-gastrointestinal safety profile typical of a COX-2 specific inhibitor. Overall, the data indicate that administration of valdecoxib offers similar efficacy for the treatment of osteoarthritis but improved upper-gastrointestinal safety compared with the conventional NSAIDs, ibuprofen and diclofenac, based on the significantly lower incidence of gastroduodenal ulcers detected by endoscopy.",2003.0,1,1
208,12369656,A placebo and active comparator-controlled trial of rofecoxib for the treatment of rheumatoid arthritis.,P P Geusens; K Truitt; P Sfikakis; P L Zhao; L DeTora; S Shingo; C S Lau; A Kalla; G Tate,"To evaluate the efficacy and tolerability of rofecoxib 25 mg and 50 mg once daily versus placebo and naproxen 500 mg twice daily in patients with RA. Eligible patients were randomized (double-blind) to placebo (n = 289), rofecoxib 25 mg (n = 306), 50 mg (n = 286) once daily, or naproxen (n = 142) for 12 weeks. Efficacy assessments included the ACR core set, with prespecified primary endpoints: patient and investigator global assessments of disease activity, tender and swollen joint counts. Investigator-reported adverse experiences, routine laboratory and vital sign measurements were monitored. Rofecoxib 25 mg, 50 mg, and naproxen provided similar treatment effects, significantly different from placebo, consistent with improvement, for all primary endpoints. Effects were evident at the earliest assessment (week 2) and sustained for 12 weeks. All treatments were generally well-tolerated. Rofecoxib 25 mg once daily had similar efficacy to naproxen 500 mg twice daily (a standard dose). No additional benefit was seen with 50 mg rofecoxib.",2002.0,0,0
209,12383990,COX-2 selective non-steroidal anti-inflammatory drugs and risk of serious coronary heart disease.,Wayne A Ray; C Michael Stein; James R Daugherty; Kathi Hall; Patrick G Arbogast; Marie R Griffin,"Results of premarketing and postmarketing trials have raised doubts about the cardiovascular safety of the non-steroidal anti-inflammatory drug (NSAID) rofecoxib, especially at doses greater than 25 mg. Between Jan 1, 1999, and June 30, 2001, we did a retrospective cohort study of individuals on the expanded Tennessee Medicaid programme (TennCare), in which we assessed occurrence of serious coronary heart disease (CHD) in non-users (n=202916) and in users of rofecoxib and other NSAIDs (rofecoxib n=24 132, other n=151 728). Participants were aged 50-84 years, lived in the community, and had no life-threatening non-cardiovascular illness. Users of high-dose rofecoxib were 1.70 (95% CI 0.98-2.95, p=0.058) times more likely than non-users to have CHD; among new users this rate increased to 1.93 (1.09-3.42, p=0.024). By contrast, there was no evidence of raised risk of CHD among users of rofecoxib at doses of 25 mg or less or among users of other NSAIDs.",2002.0,0,0
210,12395955,COX-2-specific inhibitors: prescribing patterns in a large managed care health system and strategies to minimize costs.,Rick A Weideman; Kevin C Kelly; Catherine L Kelley; Byron Cryer,"To determine the relative costs associated with the exclusive use of celecoxib versus rofecoxib in a large managed care system. A retrospective review of all calendar year 2000 prescriptions dispensed for celecoxib and rofecoxib in the Veterans Affairs (VA) system. The primary data points included drug strength, quantity dispensed, and days supply for the prescription. The cost minimization model described in Federal Practitioner (1999;16[4]:41-44) was used to calculate the cost savings. The mean once-daily dosing rates and their 95% confidence intervals were determined by binomial data analysis. Calendar year 2001 utilization and cost projections were derived by linear regression trend analysis. Current VA system costs per dose are celecoxib 100 mg $0.66; celecoxib 200 mg $1.32; rofecoxib (12.5 or 25 mg) $1.32; rofecoxib 50 mg $2.14. During calendar year 2000, the VA spent $13.8 million and $4.2 million on celecoxib and rofecoxib, respectively. The percentage of once-daily or less than once-daily dosing was celecoxib 100 mg (17%), celecoxib 200 mg (67%), celecoxib overall (49%), rofecoxib 12.5 mg (86%), rofecoxib 25 mg (94%), rofecoxib 50 mg (100%), and rofecoxib overall (93%). Based on current utilization, if all celecoxib prescriptions were changed to rofecoxib, the VA would have realized annual cost savings of $2.1 million in calendar year 2000. In calendar year 2001, projected cost savings could total $5.2 million. This potential savings is largely due to the high prevalence of twice-daily celecoxib dosing. The results of the cyclooxygenase-2 cost minimization analysis provide a compelling argument for the preferred use of rofecoxib in the VA system, and potentially in other managed care systems.",2002.0,0,0
211,12398962,Effects of celecoxib and rofecoxib on blood pressure and edema in patients > or =65 years of age with systemic hypertension and osteoarthritis.,Andrew Whelton; William B White; Alfonso E Bello; Joseph A Puma; John G Fort; SUCCESS-VII Investigators,"Concomitant use of nonsteroidal anti-inflammatory drugs (NSAIDs), including the cyclooxygenase-2 (COX-2) specific inhibitors, with antihypertensive medication is common practice for many patients with arthritis. This study evaluated the effects of celecoxib 200 mg/day and rofecoxib 25 mg/day on blood pressure (BP) and edema in a 6-week, randomized, parallel-group, double-blind study in patients > or =65 years of age with osteoarthritis who were treated with fixed antihypertensive regimens. One thousand ninety-two patients received study medication (celecoxib, n = 549; rofecoxib, n = 543). Significantly more patients in the rofecoxib group compared with the celecoxib group developed increased systolic BP (change >20 mm Hg plus absolute value > or =140 mm Hg) at any time point (14.9% vs 6.9%, p <0.01). Rofecoxib caused the greatest increase in systolic BP in patients receiving angiotensin-converting enzyme inhibitors or beta blockers, whereas those on calcium channel antagonists or diuretic monotherapy receiving either celecoxib or rofecoxib showed no significant increases in BP. Clinically significant new-onset or worsening edema associated with weight gain developed in a greater percentage of patients in the rofecoxib group (7.7%) compared with the celecoxib group (4.7%) (p <0.05). Thus, in patients with controlled hypertension on a fixed antihypertensive regimen, careful monitoring of BP is warranted after the initiation of celecoxib or rofecoxib therapy.",2002.0,1,1
212,12401617,Analgesic effects of rofecoxib in ear-nose-throat surgery.,A Turan; S Emet; B Karamanlioğlu; D Memiş; N Turan; Z Pamukcu,"In this study we evaluated the analgesic efficacy and the opioid-sparing effect of rofecoxib in ear-nose-throat surgery patients. Patients undergoing nasal septal or sinus surgery were randomized to receive either oral placebo or rofecoxib 50 mg 1 h before surgery. All patients received propofol 0.8 mg/kg, fentanyl 1 microg/kg, and local anesthesia at the operative site. Sedation was maintained by a continuous infusion of propofol adjusted to maintain sedation at a 2-3 level on the Ramsey scale. Additional fentanyl 0.5-1 microg/kg was administered at the patient's request or if the verbal rating scale score was >4. Patient sedation and pain scores were obtained at 5, 15, 30 45, and 60 min during surgery and 30 min and 2, 4, 6, 12, and 24 h after completion of the procedure. During the postoperative period, diclofenac 75 mg IM was administered for analgesia at the patient's request or if the visual analog scale (VAS) rating for pain was more than 4. VAS pain scores, intraoperative fentanyl, and postoperative diclofenac requirements were significantly smaller in the rofecoxib group compared with the placebo group (P < 0.001). The times to first analgesic request were also significantly less in the rofecoxib group. We conclude that the preoperative administration of oral rofecoxib provided a significant analgesic benefit and decreased the need for opioids in patients undergoing nasal septal and nasal sinus surgery. The aim of this study was to evaluate the analgesic efficacy and opioid-sparing effect of rofecoxib, a new selective cyclooxygenase-2 inhibitor drug, in ear-nose-throat surgery patients. Preoperative administration of oral rofecoxib provided a significant analgesic benefit and decreased the need for opioids in patients undergoing nasal septal and nasal sinus surgery.",2002.0,0,0
213,12407655,Nephrotic syndrome and interstitial nephritis associated with celecoxib.,Arnold B Alper; Suzanne Meleg-Smith; N Kevin Krane,"Nonsteroidal anti-inflammatory drugs (NSAIDs) are well known to cause fluid and electrolyte abnormalities and renal failure. NSAIDs also may cause an acute allergic interstitial nephritis (AIN) and the nephrotic syndrome, characterized by histologic pathology consistent with minimal change disease in patients with previously normal renal function. The nephrotoxic potential of cyclooxygenase 2 (COX-2) inhibitors has not been established because AIN associated with nephrotic syndrome has not been reported secondary to the COX-2 inhibitors. This case report describes the first case of AIN associated with nephrotic syndrome in a patient treated with the selective COX-2 inhibitor, celecoxib.",2002.0,0,0
