doi,label_included
https://doi.org/10.1097/01.brs.0000216444.01888.21,1
https://doi.org/10.2106/jbjs.h.00913,0
https://doi.org/10.3760/cma.j.issn.1008-1275.2010.04.002,0
https://doi.org/10.1097/eja.0000000000000837,0
https://doi.org/10.1097/01.brs.0000103946.26548.eb,0
https://doi.org/10.1007/s00256-012-1434-1,0
https://doi.org/10.1016/j.spinee.2014.11.023,0
https://doi.org/10.1097/01.brs.0000232801.19965.a0,0
https://doi.org/10.1097/brs.0b013e31827db30f,0
https://doi.org/10.1016/j.jbspin.2014.05.006,0
https://doi.org/10.1016/j.wneu.2019.04.240,0
https://doi.org/10.1111/trf.12119,0
https://doi.org/10.1007/s00586-014-3581-7,0
https://doi.org/10.1007/s00586-019-06144-5,0
https://doi.org/10.1120/jacmp.v16i1.5020,0
https://doi.org/10.1097/00007632-200003010-00006,0
https://doi.org/10.1097/00024720-200306000-00001,0
https://doi.org/10.1016/j.spinee.2013.09.028,0
https://doi.org/10.1097/brs.0b013e31817329a1,0
https://doi.org/10.1016/j.spinee.2017.04.022,0
https://doi.org/10.1016/j.spinee.2015.08.057,0
https://doi.org/10.1097/01.brs.0000167820.54413.8e,0
https://doi.org/10.1016/j.jmpt.2016.09.006,0
https://doi.org/10.3760/j.issn:0376-2491.2007.43.016,0
https://doi.org/10.1111/j.1757-7861.2009.00026.x,0
https://doi.org/10.1016/j.spinee.2015.02.026,0
https://doi.org/10.1016/j.jclinane.2016.01.027,0
https://doi.org/10.1136/bmjopen-2016-012829,0
https://doi.org/10.36076/ppj/2019.22.165,0
https://doi.org/10.1097/bsd.0000000000000506,0
https://doi.org/10.1097/brs.0b013e318162018c,0
https://doi.org/10.3233/bmr-150591,0
https://doi.org/10.1016/j.spinee.2011.12.002,0
https://doi.org/10.1097/00007632-200103150-00021,0
https://doi.org/10.1097/01.brs.0000160844.71551.af,0
,0
https://doi.org/10.1007/s00586-010-1360-7,0
https://doi.org/10.1186/s12891-015-0474-9,0
https://doi.org/10.1007/s00586-012-2398-5,0
https://doi.org/10.1097/00007632-200111010-00018,0
https://doi.org/10.1097/brs.0000000000002491,0
https://doi.org/10.1007/s00590-016-1844-1,0
https://doi.org/10.1016/j.spinee.2016.06.014,0
https://doi.org/10.1097/bsd.0000000000000063,1
https://doi.org/10.1016/j.spinee.2018.06.364,0
https://doi.org/10.1016/j.spinee.2014.06.015,0
https://doi.org/10.1016/j.spinee.2011.06.004,0
https://doi.org/10.3171/2013.6.spine12527,0
https://doi.org/10.1097/brs.0b013e318166e051,0
https://doi.org/10.1016/j.juro.2009.08.048,0
https://doi.org/10.1097/brs.0b013e318067dc26,0
https://doi.org/10.1055/s-0043-109022,0
https://doi.org/10.1016/j.spinee.2019.01.003,0
https://doi.org/10.1016/j.spinee.2018.01.011,0
https://doi.org/10.1016/j.spinee.2018.06.354,0
https://doi.org/10.1007/s00198-017-4136-7,0
https://doi.org/10.1097/tp.0000000000001484,0
https://doi.org/10.3233/bmr-169723,0
https://doi.org/10.1097/01.brs.0000187878.79676.26,0
https://doi.org/10.1007/s11657-015-0229-0,0
https://doi.org/10.1007/s00586-016-4425-4,0
https://doi.org/10.1111/vaa.12224,0
https://doi.org/10.36076/ppj.2018.4.383,0
https://doi.org/10.1097/00007632-200103010-00015,0
https://doi.org/10.1142/s0192415x06004399,0
https://doi.org/10.1016/j.spinee.2017.08.264,0
https://doi.org/10.1007/s00064-012-0195-2,0
https://doi.org/10.1097/00007632-200404150-00002,0
https://doi.org/10.1016/s2213-8587(17)30138-9,0
https://doi.org/10.1002/cncr.26067,0
https://doi.org/10.1016/j.jbspin.2008.10.016,0
https://doi.org/10.7150/ijms.20755,0
https://doi.org/10.1097/bsd.0000000000000551,0
https://doi.org/10.1097/brs.0000000000000091,0
https://doi.org/10.1007/s00701-014-2090-0,0
https://doi.org/10.1016/j.spinee.2014.06.005,0
https://doi.org/10.3171/2012.10.spine11908,0
https://doi.org/10.1007/s00586-019-06099-7,0
https://doi.org/10.3171/spi/2008/8/2/108,0
https://doi.org/10.1097/bsd.0b013e318150d121,0
https://doi.org/10.5603/ait.2014.0046,0
https://doi.org/10.1097/brs.0000000000001298,0
https://doi.org/10.1097/brs.0b013e3182666adc,0
https://doi.org/10.3928/01477447-20180815-01,0
https://doi.org/10.1016/j.jclinane.2006.06.004,0
https://doi.org/10.1016/j.apmr.2009.10.014,0
https://doi.org/10.1378/chest.128.3.1564,0
https://doi.org/10.1097/brs.0b013e3181d7a4d2,0
https://doi.org/10.1016/s0303-8467(15)30011-1,0
https://doi.org/10.1111/jce.13351,0
https://doi.org/10.1016/j.spinee.2019.02.015,0
https://doi.org/10.1007/s00586-011-1957-5,0
https://doi.org/10.1016/j.clinbiomech.2015.12.011,0
https://doi.org/10.1136/ard.2011.151167,0
https://doi.org/10.1016/j.spinee.2018.02.016,0
https://doi.org/10.1016/j.wneu.2018.10.154,0
https://doi.org/10.1016/j.spinee.2018.03.021,0
https://doi.org/10.1097/brs.0000000000001151,0
https://doi.org/10.1097/brs.0b013e3181b86eda,0
https://doi.org/10.1055/s-2004-829013,0
https://doi.org/10.1097/brs.0b013e318068b30a,0
https://doi.org/10.1097/md.0000000000006849,0
https://doi.org/10.1016/j.spinee.2018.11.009,0
https://doi.org/10.1016/j.spinee.2018.10.002,0
https://doi.org/10.1097/01.brs.0000206357.88287.5a,0
https://doi.org/10.1210/jc.2003-030908,0
https://doi.org/10.3171/2013.2.focus12398,0
https://doi.org/10.3171/foc.2007.22.1.8,0
https://doi.org/10.1111/j.1526-4637.2008.00474.x,0
https://doi.org/10.1111/j.1399-6576.2012.02701.x,0
https://doi.org/10.1097/brs.0b013e3182477f26,0
https://doi.org/10.1097/brs.0000000000001268,0
https://doi.org/10.1016/j.spinee.2017.08.233,0
https://doi.org/10.1097/01.anes.0000267529.71756.f0,0
https://doi.org/10.1007/s00586-005-0899-1,0
https://doi.org/10.1186/1471-2288-12-35,0
https://doi.org/10.1016/s1474-4422(18)30035-8,0
https://doi.org/10.1016/j.rapm.2006.11.011,0
https://doi.org/10.1016/j.spinee.2019.05.008,0
https://doi.org/10.1007/bf03021489,0
https://doi.org/10.1016/j.wneu.2018.08.204,0
https://doi.org/10.1179/016164105x49210,0
https://doi.org/10.1097/brs.0000000000000799,1
https://doi.org/10.1016/j.spinee.2018.12.014,0
https://doi.org/10.1097/brs.0b013e318145ac39,0
https://doi.org/10.1016/j.spinee.2013.10.044,0
https://doi.org/10.1097/01.brs.0000244557.56735.05,0
https://doi.org/10.1016/j.arth.2015.09.025,0
https://doi.org/10.1097/brs.0b013e3181d77c21,0
https://doi.org/10.1007/s00586-016-4526-0,0
https://doi.org/10.1007/s00586-008-0867-7,0
https://doi.org/10.1177/230949900301100113,0
https://doi.org/10.1097/brs.0b013e31819c3b61,0
https://doi.org/10.1177/030006051204000516,0
https://doi.org/10.1097/brs.0b013e3181b1fb96,0
https://doi.org/10.1097/brs.0b013e3182a314d0,0
https://doi.org/10.36076/ppj.2010/13/437,0
https://doi.org/10.1097/brs.0b013e3181c88165,0
https://doi.org/10.1097/ana.0000000000000252,0
https://doi.org/10.1097/brs.0b013e3182322d0f,0
https://doi.org/10.1016/j.spinee.2016.03.005,0
https://doi.org/10.3171/2015.12.spine15824,0
https://doi.org/10.1093/bja/aev550,0
https://doi.org/10.2147/dddt.s202410,0
https://doi.org/10.1186/s12871-018-0620-7,0
https://doi.org/10.1007/s00421-004-1092-7,0
https://doi.org/10.1097/00007632-200206010-00004,0
https://doi.org/10.1007/s00586-014-3725-9,0
https://doi.org/10.1016/j.otsr.2018.07.015,0
https://doi.org/10.1016/j.wneu.2016.10.077,0
https://doi.org/10.1007/s12630-015-0367-2,0
https://doi.org/10.1002/lsm.22522,0
https://doi.org/10.1136/bmjopen-2017-018464,0
https://doi.org/10.1007/s11999-011-2039-z,0
https://doi.org/10.1097/01.brs.0000184685.93424.f0,0
https://doi.org/10.1097/brs.0b013e31819c4a5b,0
https://doi.org/10.1016/j.jclinane.2014.07.007,0
https://doi.org/10.1210/jc.2016-1160,0
https://doi.org/10.1016/j.spinee.2005.08.014,0
https://doi.org/10.1097/bsd.0b013e3182a35590,0
https://doi.org/10.1007/s005860000221,0
https://doi.org/10.1093/bja/aew223,0
https://doi.org/10.3171/2015.1.spine14985,0
https://doi.org/10.1007/s00586-009-1072-z,0
https://doi.org/10.1016/s0020-1383(16)30611-8,0
https://doi.org/10.3171/2013.4.spine12636,0
https://doi.org/10.1097/01.brs.0000048503.51956.e1,0
https://doi.org/10.1016/j.spinee.2013.08.058,0
https://doi.org/10.1097/brs.0b013e3182a14d15,1
https://doi.org/10.1097/00007632-200106150-00019,0
https://doi.org/10.1007/s00586-013-2889-z,0
https://doi.org/10.2106/jbjs.n.01287,0
https://doi.org/10.1016/j.spinee.2008.08.007,0
https://doi.org/10.3171/2012.9.spine12555,0
https://doi.org/10.1016/j.spinee.2016.07.533,0
https://doi.org/10.1186/s13018-018-0853-7,0
https://doi.org/10.1097/00007632-200206010-00015,0
https://doi.org/10.3171/2015.2.spine141118,0
https://doi.org/10.1097/01.brs.0000239178.08796.52,0
https://doi.org/10.1093/bja/aet337,0
https://doi.org/10.3760/cma.j.issn.0529-5815.2010.16.008,0
https://doi.org/10.3171/2015.10.spine15505,0
https://doi.org/10.1016/j.pain.2006.01.027,0
https://doi.org/10.1097/brs.0b013e31816469de,0
https://doi.org/10.1111/os.12362,0
https://doi.org/10.1210/jc.2014-3441,0
https://doi.org/10.3171/2016.6.spine151427,0
https://doi.org/10.1007/s00540-004-0278-9,0
https://doi.org/10.1016/j.rapm.2007.04.010,0
https://doi.org/10.2106/jbjs.k.00471,0
https://doi.org/10.1016/j.jbspin.2015.06.014,0
https://doi.org/10.1097/ana.0000000000000422,0
https://doi.org/10.1016/j.fas.2016.01.008,0
,0
https://doi.org/10.1097/brs.0b013e3181be5866,0
https://doi.org/10.1097/brs.0b013e3182055c1e,0
https://doi.org/10.1359/jbmr.071024,0
https://doi.org/10.1177/03635465010290041101,0
https://doi.org/10.1016/j.jbspin.2011.04.017,0
https://doi.org/10.1007/s00586-013-2985-0,0
https://doi.org/10.1186/1471-2474-8-126,0
https://doi.org/10.1097/brs.0b013e31805471fe,0
,0
https://doi.org/10.1210/jc.2004-2161,0
https://doi.org/10.1177/0310057x1103900111,0
https://doi.org/10.1016/j.jss.2014.12.011,0
https://doi.org/10.1016/j.jclinane.2010.06.008,0
https://doi.org/10.1007/s00774-012-0406-9,0
https://doi.org/10.1302/0301-620x.90b10.21078,0
https://doi.org/10.2106/jbjs.l.00008,0
https://doi.org/10.1016/s0254-6272(09)60003-0,0
https://doi.org/10.1097/md.0000000000006490,0
https://doi.org/10.1053/j.jvca.2012.01.050,0
https://doi.org/10.1097/brs.0000000000002323,0
https://doi.org/10.1007/s00586-017-5230-4,0
https://doi.org/10.1097/brs.0000000000002269,0
https://doi.org/10.1111/birt.12347,0
https://doi.org/10.1097/00024720-200210000-00001,0
https://doi.org/10.1097/brs.0b013e31817b8f88,0
https://doi.org/10.1186/s13018-019-1214-x,0
https://doi.org/10.1097/01.brs.0000131218.35875.ed,0
https://doi.org/10.1097/brs.0b013e3181f39d9b,0
https://doi.org/10.1016/j.wneu.2019.07.038,0
https://doi.org/10.1302/0301-620x.85b7.13398,0
https://doi.org/10.1097/brs.0b013e318193a287,0
https://doi.org/10.1136/bmjopen-2016-012735,0
https://doi.org/10.3233/rnn-180816,0
https://doi.org/10.1177/0300060517711085,0
https://doi.org/10.1007/s00586-003-0530-2,0
https://doi.org/10.1007/s00586-006-0067-2,0
https://doi.org/10.1186/s13063-015-0770-6,0
https://doi.org/10.1186/s12906-016-1330-7,0
https://doi.org/10.1007/s12028-011-9642-4,0
https://doi.org/10.1016/j.jemermed.2005.01.025,0
https://doi.org/10.1007/s005860000132,0
https://doi.org/10.1007/s00586-010-1588-2,0
https://doi.org/10.1097/brs.0b013e3181bd163f,0
https://doi.org/10.1097/ana.0b013e31822914a1,0
https://doi.org/10.1007/s00586-007-0471-2,0
https://doi.org/10.1007/s00586-014-3296-9,0
https://doi.org/10.1111/j.1467-2995.2011.00677.x,0
https://doi.org/10.1007/s00540-011-1279-0,0
https://doi.org/10.1111/j.1399-6576.2007.01374.x,0
https://doi.org/10.1186/1471-2474-12-57,0
https://doi.org/10.1097/brs.0000000000001252,0
https://doi.org/10.1093/bja/aet404,0
https://doi.org/10.1007/s00586-008-0727-5,0
https://doi.org/10.3760/cma.j.issn.0376-2491.2010.25.007,0
https://doi.org/10.1227/neu.0b013e31827b94d4,0
,0
https://doi.org/10.1097/01.brs.0000166618.42749.d1,0
https://doi.org/10.1007/s00586-016-4885-6,0
https://doi.org/10.3171/spi.2002.97.2.0176,0
https://doi.org/10.1097/pcc.0000000000001676,0
https://doi.org/10.1186/1471-2474-15-325,0
https://doi.org/10.1007/s00586-019-06081-3,0
https://doi.org/10.1016/j.spinee.2017.10.011,0
https://doi.org/10.1111/hiv.12260,0
https://doi.org/10.1097/brs.0000000000001395,0
https://doi.org/10.1097/ana.0b013e31827464af,0
https://doi.org/10.1227/neu.0000000000000479,0
https://doi.org/10.1186/1471-2474-11-155,0
https://doi.org/10.1016/j.spinee.2004.05.249,0
https://doi.org/10.1016/j.jos.2016.12.021,0
https://doi.org/10.1097/brs.0000000000001472,0
,1
https://doi.org/10.1681/asn.v1271530,0
,0
https://doi.org/10.1016/j.fertnstert.2003.07.017,0
https://doi.org/10.1186/s12891-017-1918-1,0
https://doi.org/10.3171/spi.2006.4.1.1,0
https://doi.org/10.1007/s00586-015-3987-x,0
https://doi.org/10.3171/2016.11.spine16746,0
https://doi.org/10.1186/s12891-016-1203-8,0
https://doi.org/10.1159/000447930,0
https://doi.org/10.1111/j.1525-1403.2011.00371.x,0
https://doi.org/10.1302/0301-620x.84b3.12388,0
https://doi.org/10.1097/bsd.0b013e3181cd3048,0
https://doi.org/10.1177/230949900601400106,0
https://doi.org/10.1097/00007632-200006010-00016,0
https://doi.org/10.3174/ajnr.a2148,1
https://doi.org/10.1186/s12871-019-0686-x,0
https://doi.org/10.1097/brs.0b013e3181d3cf28,0
https://doi.org/10.1097/brs.0000000000001245,1
https://doi.org/10.1080/15389580600911010,0
https://doi.org/10.1097/01.brs.0000238680.39230.67,0
https://doi.org/10.1016/j.aja.2017.08.001,0
https://doi.org/10.1007/s00264-016-3156-9,0
https://doi.org/10.1097/brs.0b013e31817c6bde,0
https://doi.org/10.1177/0194599814521380,0
https://doi.org/10.1016/j.spinee.2013.07.444,0
https://doi.org/10.1007/s00508-013-0404-5,0
https://doi.org/10.1016/j.spinee.2015.01.019,0
https://doi.org/10.1038/sc.2015.134,0
https://doi.org/10.1097/brs.0b013e3182276b2b,0
https://doi.org/10.1007/s00586-013-2836-z,0
https://doi.org/10.1007/s00586-015-4341-z,0
https://doi.org/10.1097/01.brs.0000085328.71345.54,0
https://doi.org/10.1055/s-0042-100816,0
https://doi.org/10.1016/j.bjane.2013.10.003,0
https://doi.org/10.1177/0300060517710068,0
https://doi.org/10.1016/j.jbspin.2015.02.001,0
https://doi.org/10.1016/j.otsr.2011.08.006,0
https://doi.org/10.1097/01.brs.0000142009.73869.8d,0
https://doi.org/10.1097/brs.0000000000000672,0
https://doi.org/10.1016/j.wneu.2018.01.162,0
https://doi.org/10.1016/j.spinee.2017.07.168,0
https://doi.org/10.1007/s00586-016-4878-5,0
https://doi.org/10.1097/md.0000000000005718,0
https://doi.org/10.3760/cma.j.issn.0376-2491.2016.23.003,0
https://doi.org/10.1053/j.jvca.2012.05.007,0
https://doi.org/10.1016/j.spinee.2015.11.058,0
https://doi.org/10.1016/j.spinee.2015.09.034,0
https://doi.org/10.1016/j.spinee.2018.04.001,0
https://doi.org/10.1097/brs.0b013e31813162d8,0
,0
https://doi.org/10.15274/nrj-2014-10072,0
https://doi.org/10.1177/0269215506071255,0
https://doi.org/10.1111/pme.12841,0
https://doi.org/10.1186/1471-2474-13-76,0
https://doi.org/10.1007/s00586-013-2916-0,0
,0
https://doi.org/10.1111/j.1600-6143.2008.02327.x,0
https://doi.org/10.1097/md.0000000000016770,0
https://doi.org/10.1097/brs.0b013e3181aa6870,0
https://doi.org/10.1097/brs.0b013e31816201a6,0
https://doi.org/10.3171/2017.11.spine17819,0
https://doi.org/10.1016/j.spinee.2018.03.008,0
https://doi.org/10.1007/s00586-012-2375-z,0
https://doi.org/10.1016/j.clinthera.2015.11.016,0
https://doi.org/10.1016/j.jemermed.2012.07.080,0
https://doi.org/10.3233/bmr-150464,0
https://doi.org/10.36076/ppj/2016.19.e1013,0
https://doi.org/10.1302/0301-620x.98b6.36381,0
https://doi.org/10.1016/j.spinee.2011.08.434,0
https://doi.org/10.1097/eja.0000000000000640,0
https://doi.org/10.1046/j.1365-2044.2001.01869.x,0
https://doi.org/10.1007/s00586-010-1449-z,0
https://doi.org/10.1007/s003930070041,0
https://doi.org/10.1016/j.bjane.2014.08.004,0
https://doi.org/10.1259/bjr.73.870.10911790,0
https://doi.org/10.1016/j.spinee.2017.08.246,0
https://doi.org/10.1093/bja/ael172,0
https://doi.org/10.1089/pho.2017.4328,0
https://doi.org/10.1055/s-0034-1376692,0
https://doi.org/10.1097/01.brs.0000058943.93281.28,0
,0
,0
https://doi.org/10.1213/ane.0b013e3181cbd8f4,0
https://doi.org/10.1007/s00586-011-1811-9,0
https://doi.org/10.1097/01.brs.0000240715.78657.81,0
https://doi.org/10.3760/j.issn.0529-5815.2005.04.005,0
https://doi.org/10.1097/brs.0000000000000898,0
https://doi.org/10.1097/01.brs.0000188189.21202.0f,0
https://doi.org/10.1007/bf03016533,0
https://doi.org/10.1007/s00586-012-2536-0,0
https://doi.org/10.3171/2008.10.spine08217,0
https://doi.org/10.1007/s00147-002-0488-8,0
,0
https://doi.org/10.1097/00007632-200203010-00015,0
https://doi.org/10.1016/j.spinee.2017.11.020,0
https://doi.org/10.1359/jbmr.090216,0
https://doi.org/10.3171/spi.2005.3.2.0129,0
https://doi.org/10.1186/s12891-015-0522-5,0
https://doi.org/10.1007/s005860100305,0
https://doi.org/10.1097/brs.0000000000000254,0
https://doi.org/10.26355/eurrev_201807_15354,0
https://doi.org/10.1097/brs.0000000000002528,0
,0
https://doi.org/10.1016/j.spinee.2019.02.013,0
,0
https://doi.org/10.3928/01477447-20120919-22,0
https://doi.org/10.1177/0363546516640772,0
https://doi.org/10.1017/s026502150400105x,0
https://doi.org/10.36076/ppj.2007/10/425,0
https://doi.org/10.2106/jbjs.j.00878,0
https://doi.org/10.1111/jocn.12873,0
https://doi.org/10.1007/s00586-014-3283-1,0
https://doi.org/10.1046/j.1365-2044.2003.02999.x,0
https://doi.org/10.1001/archinte.160.14.2161,0
https://doi.org/10.1007/s10067-018-4147-6,0
https://doi.org/10.1359/jbmr.2001.16.1.113,0
https://doi.org/10.1007/s00586-019-06257-x,0
https://doi.org/10.2106/jbjs.k.01558,0
https://doi.org/10.1016/j.spinee.2013.08.059,0
https://doi.org/10.1016/j.spinee.2017.12.010,0
https://doi.org/10.1097/01.brs.0000217689.08487.a8,0
https://doi.org/10.1177/0022034518798804,0
https://doi.org/10.1016/j.ijoa.2014.02.004,0
https://doi.org/10.1097/01.ajp.0000120792.69705.c9,0
https://doi.org/10.1111/j.1533-2500.2006.00068.x,0
https://doi.org/10.1097/brs.0000000000001733,0
https://doi.org/10.1097/01.brs.0000251014.81875.6d,0
https://doi.org/10.1007/s10877-012-9372-y,0
https://doi.org/10.3233/bmr-170870,0
https://doi.org/10.1097/brs.0000000000001279,0
https://doi.org/10.1097/aap.0b013e3181b48f9a,0
https://doi.org/10.1186/s13063-015-0953-1,0
https://doi.org/10.1097/bsd.0000000000000112,0
https://doi.org/10.1007/s00586-015-3970-6,0
https://doi.org/10.1016/j.spinee.2017.05.011,0
https://doi.org/10.1136/jnnp.2008.156356,0
https://doi.org/10.3760/cma.j.issn.1009-2587.2016.09.009,0
https://doi.org/10.1007/s00264-008-0684-y,0
https://doi.org/10.12659/msm.894870,0
https://doi.org/10.3346/jkms.2009.24.4.649,0
https://doi.org/10.1002/jbmr.2048,0
,0
https://doi.org/10.1097/brs.0000000000000798,0
https://doi.org/10.1097/01.brs.0000119398.22620.92,0
https://doi.org/10.1097/eja.0000000000000119,0
https://doi.org/10.1136/annrheumdis-2016-209840,0
https://doi.org/10.1097/md.0000000000001900,0
https://doi.org/10.1016/j.jclinane.2015.12.045,0
https://doi.org/10.1097/00007611-200408000-00005,0
https://doi.org/10.1097/00007632-200208010-00002,0
https://doi.org/10.1016/j.jse.2017.07.016,0
https://doi.org/10.1111/j.1468-1331.2004.00947.x,0
https://doi.org/10.1097/00007632-200105150-00019,0
https://doi.org/10.1016/j.spinee.2017.12.009,0
https://doi.org/10.1093/bja/aen231,0
https://doi.org/10.1016/j.ajog.2010.11.016,0
https://doi.org/10.2106/jbjs.h.00510,0
https://doi.org/10.1007/s00586-006-0154-4,0
https://doi.org/10.1097/brs.0b013e318074c39f,0
https://doi.org/10.5603/fm.a2017.0076,0
https://doi.org/10.1007/s12630-015-0336-9,0
https://doi.org/10.1016/j.jbspin.2014.11.006,0
https://doi.org/10.3171/2015.8.spine15219,0
https://doi.org/10.1007/s12630-010-9337-x,0
https://doi.org/10.1186/s13063-018-3133-2,0
https://doi.org/10.1016/j.spinee.2019.07.010,0
https://doi.org/10.1097/00007632-200105010-00010,0
https://doi.org/10.3171/2014.12.spine14813,0
https://doi.org/10.1097/brs.0b013e31828b2e2f,0
https://doi.org/10.2106/jbjs.d.02532,0
https://doi.org/10.1111/j.1526-4637.2011.01144.x,0
https://doi.org/10.1097/bsd.0b013e31825bd0f6,0
https://doi.org/10.1097/ajp.0000000000000250,0
https://doi.org/10.1097/01.brs.0000149082.68262.b1,0
https://doi.org/10.1007/s00586-016-4796-6,0
https://doi.org/10.1016/j.spinee.2018.03.014,0
https://doi.org/10.1007/s00586-017-5213-5,0
https://doi.org/10.1016/j.math.2014.12.003,0
https://doi.org/10.1097/md.0000000000002027,0
https://doi.org/10.1016/j.ijoa.2018.11.005,0
https://doi.org/10.1016/j.spinee.2004.03.025,0
https://doi.org/10.1097/01.asn.0000093255.56474.b4,0
https://doi.org/10.1007/s00192-014-2566-8,0
https://doi.org/10.1016/j.jclinane.2017.11.011,0
https://doi.org/10.1097/brs.0b013e3181c212ee,0
https://doi.org/10.36076/ppj.2011/14/499,0
https://doi.org/10.1016/j.ijsu.2019.06.004,0
https://doi.org/10.1097/brs.0b013e3181d0c944,0
https://doi.org/10.1007/s10877-013-9527-5,0
https://doi.org/10.1186/s13063-016-1645-1,0
https://doi.org/10.1177/1076029614545212,0
https://doi.org/10.1016/j.injury.2010.09.011,0
https://doi.org/10.23736/s1973-9087.16.04179-4,0
https://doi.org/10.1111/j.1757-7861.2009.00032.x,0
https://doi.org/10.1227/neu.0b013e318270d02c,0
https://doi.org/10.1097/01.brs.0000164121.77862.4b,0
https://doi.org/10.1097/aln.0b013e318297d4a5,0
https://doi.org/10.1016/j.spinee.2018.04.019,0
https://doi.org/10.1007/s00586-009-1189-0,0
https://doi.org/10.1097/01.brs.0000244616.64962.9e,0
https://doi.org/10.1016/j.wneu.2019.02.102,0
https://doi.org/10.1016/j.wneu.2017.11.007,0
https://doi.org/10.1093/bja/aer128,0
https://doi.org/10.1186/s12893-016-0197-3,0
https://doi.org/10.1007/s00586-008-0728-4,0
https://doi.org/10.1007/s00198-003-1546-5,0
https://doi.org/10.1016/j.spinee.2018.07.004,0
https://doi.org/10.1016/j.wneu.2018.04.047,0
https://doi.org/10.1016/j.annemergmed.2016.09.014,0
https://doi.org/10.1111/pme.12023,0
https://doi.org/10.1007/s00586-016-4434-3,0
https://doi.org/10.1016/j.apmr.2007.02.008,0
https://doi.org/10.1097/nor.0000000000000572,0
https://doi.org/10.1016/j.spinee.2014.03.024,0
https://doi.org/10.1007/s001980070111,0
https://doi.org/10.1007/s00540-011-1300-7,0
https://doi.org/10.1016/j.accpm.2015.12.011,0
https://doi.org/10.1016/j.otsr.2016.01.024,0
https://doi.org/10.1097/00000539-200203000-00034,0
https://doi.org/10.1097/md.0000000000005873,0
https://doi.org/10.1007/s00192-018-3687-2,0
https://doi.org/10.7150/ijms.4672,0
https://doi.org/10.1016/j.wneu.2017.06.184,0
https://doi.org/10.1055/s-2001-16240,0
https://doi.org/10.1093/jac/dku300,0
https://doi.org/10.1097/00007632-200012010-00014,0
https://doi.org/10.1016/j.jclinane.2016.10.038,0
https://doi.org/10.1007/s00776-009-1331-1,0
https://doi.org/10.3109/09593985.2012.731627,0
https://doi.org/10.1016/j.spinee.2018.01.007,0
https://doi.org/10.1097/aln.0000000000000689,0
https://doi.org/10.1097/brs.0000000000001064,0
https://doi.org/10.1007/s00198-011-1730-y,0
https://doi.org/10.1016/j.spinee.2011.04.004,0
https://doi.org/10.1007/s00586-019-06090-2,0
https://doi.org/10.1097/bsd.0b013e3181870385,0
https://doi.org/10.1016/j.radonc.2014.06.008,0
https://doi.org/10.1186/1471-2474-14-244,0
https://doi.org/10.1097/01.bsd.0000149874.61397.38,0
https://doi.org/10.1097/01.ta.0000082159.89691.15,0
https://doi.org/10.1007/s00586-009-1161-z,1
https://doi.org/10.1186/s13018-017-0570-7,0
https://doi.org/10.1186/1471-2474-15-57,0
https://doi.org/10.1097/brs.0000000000002899,0
https://doi.org/10.1097/brs.0000000000001061,0
https://doi.org/10.1016/j.spinee.2018.04.012,0
https://doi.org/10.1097/bsd.0000000000000255,0
https://doi.org/10.1213/ane.0000000000001226,0
https://doi.org/10.1097/brs.0b013e3181e0f04d,0
https://doi.org/10.3171/2015.10.spine15858,0
https://doi.org/10.1016/j.jbspin.2006.07.006,0
https://doi.org/10.1017/s0265021508003645,0
https://doi.org/10.1007/s00586-011-1781-y,0
https://doi.org/10.1097/01.brs.0000252094.64857.ab,1
https://doi.org/10.1210/jcem.85.6.6654,0
https://doi.org/10.1007/s00586-017-5375-1,0
https://doi.org/10.1016/j.spinee.2005.05.385,0
https://doi.org/10.1186/s13063-018-2690-8,0
https://doi.org/10.2106/jbjs.l.00782,0
https://doi.org/10.1007/s00540-014-1911-x,0
https://doi.org/10.1007/s00586-015-3964-4,0
https://doi.org/10.1097/01.bsd.0000211201.93125.1c,0
https://doi.org/10.1097/brs.0b013e3181df10fc,0
https://doi.org/10.1016/j.otsr.2018.02.006,0
https://doi.org/10.1186/1749-8090-8-217,0
https://doi.org/10.1097/brs.0b013e3182a516ef,0
,0
https://doi.org/10.1097/ana.0b013e31819f1ce0,0
https://doi.org/10.1097/brs.0000000000001897,0
https://doi.org/10.1097/phm.0000000000000360,0
https://doi.org/10.1016/j.spinee.2019.02.010,0
https://doi.org/10.1016/j.spinee.2018.11.010,0
https://doi.org/10.1097/bsd.0b013e3181761934,0
https://doi.org/10.1097/brs.0b013e318182e390,0
https://doi.org/10.1213/ane.0000000000000840,0
https://doi.org/10.1080/16501970306125,0
https://doi.org/10.1097/tp.0b013e3181c46b69,0
https://doi.org/10.1007/s00774-004-0508-0,0
https://doi.org/10.1016/j.clineuro.2016.06.001,0
https://doi.org/10.3171/2018.3.spine171111,0
https://doi.org/10.1097/brs.0000000000001302,0
https://doi.org/10.1210/jc.2004-1091,0
https://doi.org/10.1097/brs.0b013e3181ec5c7d,0
https://doi.org/10.4238/2014.july.24.7,0
https://doi.org/10.1097/00007632-200008010-00008,0
https://doi.org/10.1016/j.otsr.2010.01.003,0
https://doi.org/10.1089/cbr.2012.1204,0
https://doi.org/10.23736/s0375-9393.16.11135-6,0
https://doi.org/10.1097/brs.0b013e3181d1049f,0
https://doi.org/10.1016/s1130-1473(08)70248-3,0
https://doi.org/10.1016/s0004-9514(07)70040-5,0
