openalex_id,doi,pmid,lens_id,label_included,label_abstract_included
https://openalex.org/w2066044995,https://doi.org/10.1016/j.adolescence.2005.07.006,,,0,0
https://openalex.org/w1990364462,https://doi.org/10.1353/csd.2010.0016,,,0,0
https://openalex.org/w4231508961,https://doi.org/10.20467/1091-5710.21.1.9,,,0,0
https://openalex.org/w1264374800,https://doi.org/10.32597/dissertations/526/,,,0,1
https://openalex.org/w2795461143,https://doi.org/10.53841/bpsptr.2016.22.2.18,,,0,0
https://openalex.org/w1972349524,https://doi.org/10.1080/00273171003680245,,,0,0
https://openalex.org/w2141905264,https://doi.org/10.1080/00220270050167189,,,0,0
https://openalex.org/w265358594,,,,0,0
https://openalex.org/w2143880415,https://doi.org/10.1111/1540-4560.00276,,,0,0
https://openalex.org/w76926381,,,,0,0
https://openalex.org/w221611778,,,,0,0
https://openalex.org/w2603484995,https://doi.org/10.18260/p.23848,,,0,0
https://openalex.org/w1918349980,https://doi.org/10.1002/j.0022-0337.2008.72.10.tb04588.x,,,0,0
https://openalex.org/w2326134705,https://doi.org/10.1093/cs/20.3.191,,,0,0
https://openalex.org/w1964062838,https://doi.org/10.1080/07481187.2012.738774,,,0,0
https://openalex.org/w2123157041,,,,0,0
https://openalex.org/w2284201279,https://doi.org/10.2505/4/jcst15_044_03_52,,,0,0
https://openalex.org/w298991457,,,,0,1
https://openalex.org/w2178475555,,,,0,0
https://openalex.org/w2297307532,https://doi.org/10.1177/0894318416630102,,,0,0
https://openalex.org/w26742786,https://doi.org/10.1136/bmj.i93,,,0,0
https://openalex.org/w2001032501,https://doi.org/10.2307/1318770,,,0,0
https://openalex.org/w2106655916,https://doi.org/10.1080/02188791.2012.751896,,,0,0
https://openalex.org/w126787891,https://doi.org/10.1097/00001416-200104000-00009,,,0,0
https://openalex.org/w2746865663,https://doi.org/10.1080/0309877x.2017.1361514,,,0,0
https://openalex.org/w218571527,https://doi.org/10.1016/j.profnurs.2015.05.001,,,0,0
https://openalex.org/w263930189,,,,0,1
https://openalex.org/w2618067347,https://doi.org/10.1177/0098628317711317,,,0,1
https://openalex.org/w2107501654,https://doi.org/10.3109/0142159x.2013.775413,,,0,0
https://openalex.org/w4234800322,https://doi.org/10.1207/s15328015tlm1901_9,,,0,0
https://openalex.org/w2903516602,https://doi.org/10.1080/00091383.2018.1540817,,,0,0
https://openalex.org/w2086187435,https://doi.org/10.1080/02701960.2013.749252,,,0,0
https://openalex.org/w2976112374,https://doi.org/10.1080/17408989.2019.1670153,,,0,0
https://openalex.org/w274711219,,,,0,0
https://openalex.org/w2270031540,,,,0,0
https://openalex.org/w1993415235,https://doi.org/10.1007/bf01192276,,,0,0
https://openalex.org/w2734167776,,,,0,0
https://openalex.org/w1485790218,,,,0,0
https://openalex.org/w2468743345,,,,0,0
https://openalex.org/w2490754632,https://doi.org/10.1177/0020872816655869,,,0,0
https://openalex.org/w2166892485,https://doi.org/10.1080/00405849709543764,,,0,0
https://openalex.org/w279966023,,,,0,0
https://openalex.org/w2147308494,https://doi.org/10.1111/1540-4560.00273,,,0,0
https://openalex.org/w2024948145,https://doi.org/10.1080/17404622.2014.911342,,,0,0
https://openalex.org/w2168762019,https://doi.org/10.1080/07421656.2005.10129490,,,0,0
https://openalex.org/w2084742013,https://doi.org/10.1080/02607470903462230,,,0,0
https://openalex.org/w3080747021,https://doi.org/10.57186/jalhe_2011_v3a5p81-94,,,0,0
https://openalex.org/w2158054509,https://doi.org/10.1177/1356336x14564171,,,0,0
https://openalex.org/w2758741653,https://doi.org/10.1177/0022429417730043,,,0,0
https://openalex.org/w2085741662,https://doi.org/10.1080/10888691.2013.804377,,,0,0
https://openalex.org/w2489875389,https://doi.org/10.1037/14803-005,,,0,0
https://openalex.org/w1956314690,https://doi.org/10.1002/casp.2216,,,0,1
https://openalex.org/w1553728930,https://doi.org/10.58680/ee201116344,,,0,0
https://openalex.org/w2067586870,https://doi.org/10.1016/j.iree.2015.01.001,,,0,0
https://openalex.org/w2916082683,https://doi.org/10.1177/1475240919829997,,,0,0
https://openalex.org/w2028086111,https://doi.org/10.1111/j.1468-5906.2011.01607.x,,,0,0
https://openalex.org/w2027247782,https://doi.org/10.1080/13611267.2011.564354,,,0,0
https://openalex.org/w1993935787,https://doi.org/10.5175/jswe.2012.201000047,,,0,0
https://openalex.org/w2025075485,https://doi.org/10.1353/jge.2011.0010,,,0,0
https://openalex.org/w1983755196,https://doi.org/10.5175/jswe.2012.201100130,,,0,0
https://openalex.org/w592389501,https://doi.org/10.7275/14757033,,,0,1
https://openalex.org/w250538876,,,,0,0
https://openalex.org/w2473177167,,,,0,0
https://openalex.org/w2023513002,https://doi.org/10.1207/s15427625tcq1104_3,,,0,0
https://openalex.org/w2735285162,https://doi.org/10.1080/02615479.2017.1350639,,,0,0
https://openalex.org/w2514184877,https://doi.org/10.1016/j.nepr.2016.08.008,,,0,0
https://openalex.org/w2904578509,https://doi.org/10.1080/08923647.2019.1555408,,,0,0
https://openalex.org/w2098444044,https://doi.org/10.1353/csd.2015.0075,,,0,0
https://openalex.org/w2568605542,https://doi.org/10.1177/1077699016681987,,,0,0
https://openalex.org/w2318344719,,,,0,0
https://openalex.org/w2801602827,https://doi.org/10.1007/s11280-018-0559-0,,,0,0
https://openalex.org/w2914922627,https://doi.org/10.1080/0161956x.2019.1553601,,,0,0
https://openalex.org/w336755905,,,,0,0
https://openalex.org/w2916533413,https://doi.org/10.2224/sbp.7622,,,0,0
https://openalex.org/w2052274364,https://doi.org/10.1080/09614524.2015.983461,,,0,0
https://openalex.org/w2126931938,https://doi.org/10.1300/j137v15n02_06,,,0,1
https://openalex.org/w1994557105,https://doi.org/10.1119/1.4830065,,,0,0
https://openalex.org/w1974143525,https://doi.org/10.1002/ajmg.a.36776,,,0,0
https://openalex.org/w3125114905,https://doi.org/10.3916/c40-2013-02-10,,,0,0
https://openalex.org/w44150910,,,,1,1
https://openalex.org/w2512040922,,,,0,0
https://openalex.org/w2084969781,https://doi.org/10.1002/he.36919771806,,,0,0
https://openalex.org/w62837244,,,,0,0
https://openalex.org/w21760530,https://doi.org/10.1097/cji.0b013e3182272ecf,,,0,0
https://openalex.org/w3209697026,https://doi.org/10.18260/1-2--33447,,,0,0
https://openalex.org/w2586888328,https://doi.org/10.1177/2047173416676493,,,0,0
https://openalex.org/w2083755389,https://doi.org/10.1080/03601270590522189,,,0,0
https://openalex.org/w2479714212,https://doi.org/10.18848/1832-3669/cgp/v06i04/56133,,,0,0
https://openalex.org/w1558753362,https://doi.org/10.1111/j.1944-9720.2010.01076.x,,,0,0
https://openalex.org/w3197552159,https://doi.org/10.3200/joeb.79.6.328-332,,,0,0
https://openalex.org/w1981331867,https://doi.org/10.1177/00027640021955522,,,0,0
https://openalex.org/w95538519,https://doi.org/10.1023/a:1022009400250,,,0,0
https://openalex.org/w2047993845,https://doi.org/10.1080/10852352.2013.757978,,,0,0
https://openalex.org/w4416870608,https://doi.org/10.1108/978-1-60752-290-420251012,,,0,0
https://openalex.org/w2704337923,https://doi.org/10.3998/mjcsloa.3239521.0023.212,,,0,0
https://openalex.org/w2128346105,https://doi.org/10.2307/1318767,,,0,1
https://openalex.org/w4316923396,https://doi.org/10.1177/016146811111300601,,,0,0
https://openalex.org/w2474002626,https://doi.org/10.3928/01484834-20160615-04,,,0,0
https://openalex.org/w2132333158,https://doi.org/10.1177/0009922815571108,,,0,0
https://openalex.org/w2969725976,https://doi.org/10.1177/1043659619870570,,,0,0
https://openalex.org/w2043423362,https://doi.org/10.1080/10665680601152808,,,0,0
https://openalex.org/w2345327519,https://doi.org/10.1002/yd.20168,,,0,1
https://openalex.org/w2035344514,https://doi.org/10.1080/02701960801963102,,,0,0
https://openalex.org/w2030522962,https://doi.org/10.1080/08841230802178862,,,0,0
https://openalex.org/w2893704600,https://doi.org/10.1089/acm.2018.0313,,,0,0
https://openalex.org/w2000363336,https://doi.org/10.1300/j194v01n02_13,,,0,0
https://openalex.org/w2075931915,https://doi.org/10.1097/00008486-200307000-00006,,,0,0
https://openalex.org/w2311869975,https://doi.org/10.18084/basw.14.1.t37pg42lx32xj611,,,0,0
https://openalex.org/w2592466874,https://doi.org/10.3998/mjcsloa.3239521.0023.107,,,0,0
https://openalex.org/w2069314903,https://doi.org/10.1177/1053825913481580,,,0,1
https://openalex.org/w2737551588,https://doi.org/10.1080/09650792.2017.1348958,,,0,0
https://openalex.org/w130132643,,,,0,0
https://openalex.org/w1526012858,,,,0,1
https://openalex.org/w251737038,,,,0,0
https://openalex.org/w2728887234,https://doi.org/10.1590/0104-07072017003100015,,,0,0
https://openalex.org/w2156365833,,,,0,0
https://openalex.org/w1484921114,,,,0,0
https://openalex.org/w2297503904,https://doi.org/10.1080/13562517.2016.1160221,,,0,0
https://openalex.org/w1988165337,https://doi.org/10.1108/00400911111138442,,,0,0
https://openalex.org/w2121600294,https://doi.org/10.1080/10495142.2010.483274,,,0,0
https://openalex.org/w2313504529,https://doi.org/10.1177/0272431615578693,,,0,0
https://openalex.org/w2253014159,,,,0,1
https://openalex.org/w4238006201,https://doi.org/10.28945/525,,,0,0
https://openalex.org/w2254663554,,,,0,0
https://openalex.org/w2588451945,,,,0,0
https://openalex.org/w1976643893,https://doi.org/10.1080/10401334.2010.488467,,,0,0
https://openalex.org/w47228223,https://doi.org/10.1023/a:1017923324207,,,0,0
https://openalex.org/w3134161234,,,,0,0
https://openalex.org/w1658901656,https://doi.org/10.1080/02615479.2015.1063599,,,0,0
https://openalex.org/w126244438,,,,0,0
https://openalex.org/w42909782,https://doi.org/10.1080/00940771.2000.11494633,,,0,0
https://openalex.org/w265927845,,,,0,0
https://openalex.org/w2792319193,https://doi.org/10.1080/1547688x.2018.1426323,,,0,0
https://openalex.org/w1830038040,https://doi.org/10.1111/jphd.12070,,,0,0
https://openalex.org/w2009134311,https://doi.org/10.1207/s15327892mcp0601_6,,,0,0
https://openalex.org/w2127032587,https://doi.org/10.1177/074193250002100103,,,0,0
https://openalex.org/w2046611757,https://doi.org/10.1111/j.1365-2923.2008.03071.x,,,0,0
https://openalex.org/w1974573177,https://doi.org/10.1080/17404622.2012.700719,,,0,0
https://openalex.org/w2085641045,https://doi.org/10.2202/1949-6605.1510,,,0,0
https://openalex.org/w2566085344,https://doi.org/10.1017/s1049096516002419,,,0,0
https://openalex.org/w2086239680,https://doi.org/10.1080/07303084.2014.988374,,,0,0
https://openalex.org/w4210717722,https://doi.org/10.5334/ijic.s3088,,,0,0
https://openalex.org/w2119416558,https://doi.org/10.1080/03601270701410934,,,0,0
https://openalex.org/w48217521,https://doi.org/10.58680/tetyc201115236,,,0,0
https://openalex.org/w2185327544,https://doi.org/10.1002/j.0022-0337.2007.71.2.tb04267.x,,,0,0
https://openalex.org/w4238836922,https://doi.org/10.53761/1.13.2.7,,,0,0
https://openalex.org/w2162341973,https://doi.org/10.13025/22440,,,0,0
https://openalex.org/w2131969611,https://doi.org/10.1207/s15328023top2503_13,,,0,0
https://openalex.org/w2009319912,https://doi.org/10.1080/10656219.2010.526509,,,0,0
https://openalex.org/w1992194168,https://doi.org/10.1002/bmb.20291,,,0,0
https://openalex.org/w2122517584,https://doi.org/10.1002/ss.37119957005,,,0,0
https://openalex.org/w2032630735,https://doi.org/10.1080/00405841.2015.977659,,,0,0
https://openalex.org/w1967012051,https://doi.org/10.1097/acm.0b013e3181782d67,,,0,0
https://openalex.org/w2140843612,https://doi.org/10.7916/d8pk0p5m,,,0,0
https://openalex.org/w2277732489,https://doi.org/10.17760/d20004992,,,0,1
https://openalex.org/w2030690991,https://doi.org/10.1080/02783193.2012.686421,,,0,0
https://openalex.org/w2081430541,https://doi.org/10.1111/eje.12113,,,0,0
https://openalex.org/w2912185466,https://doi.org/10.1016/j.tate.2019.01.005,,,0,0
https://openalex.org/w2043526124,https://doi.org/10.1080/09500690601073210,,,0,0
https://openalex.org/w1507614746,https://doi.org/10.1300/j083v39n01_15,,,0,0
https://openalex.org/w2050314929,https://doi.org/10.1016/j.tate.2009.09.014,,,0,0
https://openalex.org/w4249196862,https://doi.org/10.1002/jmcd.12019,,,0,0
https://openalex.org/w2160217478,https://doi.org/10.1080/03601277.2012.734159,,,0,0
https://openalex.org/w562231244,,,,0,0
https://openalex.org/w2171950496,https://doi.org/10.1080/106689200264321,,,0,0
https://openalex.org/w241765061,,,,0,0
https://openalex.org/w208989115,,,,0,0
https://openalex.org/w2994540893,,,,0,0
https://openalex.org/w2003524861,https://doi.org/10.1017/s1049096500054895,,,0,0
https://openalex.org/w236335910,,,,0,0
https://openalex.org/w2904514116,,,,0,0
https://openalex.org/w2295953938,https://doi.org/10.1353/hsj.2016.0007,,,0,1
https://openalex.org/w2020035645,https://doi.org/10.1177/0096144213516073,,,0,0
https://openalex.org/w208831412,,,,0,0
https://openalex.org/w1035320574,https://doi.org/10.1080/14330237.2010.10820398,,,0,0
https://openalex.org/w181683581,,,,0,0
https://openalex.org/w904810229,https://doi.org/10.3912/ojin.vol19no02ppt01,,,0,0
https://openalex.org/w1973612027,https://doi.org/10.1080/02763877.2011.591690,,,0,0
https://openalex.org/w226525216,,,,0,0
https://openalex.org/w47401865,https://doi.org/10.3928/01484834-20040201-08,,,0,0
https://openalex.org/w211512114,,,,0,0
https://openalex.org/w2498122468,,,,0,0
https://openalex.org/w2027543051,https://doi.org/10.1080/13562517.2011.580839,,,0,0
https://openalex.org/w1541282916,,,,0,0
https://openalex.org/w2968778394,https://doi.org/10.1016/j.iree.2019.100169,,,0,0
https://openalex.org/w2281016097,,,,0,0
https://openalex.org/w2140856107,https://doi.org/10.1016/j.outlook.2010.10.001,,,0,0
https://openalex.org/w2076899018,https://doi.org/10.1177/105382590302600105,,,0,0
https://openalex.org/w1883989796,https://doi.org/10.1177/0973408215569118,,,0,0
https://openalex.org/w275332829,,,,0,0
https://openalex.org/w325054303,,,,0,0
https://openalex.org/w2955948110,,,,0,0
https://openalex.org/w2128966286,https://doi.org/10.1177/15257401060270030201,,,0,0
https://openalex.org/w171156929,,,,0,0
https://openalex.org/w2024324204,https://doi.org/10.1080/09639284.2011.615465,,,0,0
https://openalex.org/w2907736422,https://doi.org/10.1177/1053825918820662,,,0,0
https://openalex.org/w186932385,,,,0,0
https://openalex.org/w2236234181,,,,0,0
https://openalex.org/w262597307,,,,0,0
https://openalex.org/w2304974932,https://doi.org/10.1002/j.0022-0337.2010.74.10_suppl.tb04982.x,,,0,0
https://openalex.org/w2153738502,https://doi.org/10.1080/00221546.1996.11780257,,,0,0
https://openalex.org/w128486077,,,,0,0
https://openalex.org/w234339063,,,,0,1
https://openalex.org/w2186749065,https://doi.org/10.1080/14330237.2011.10820487,,,0,0
https://openalex.org/w129025075,https://doi.org/10.3928/01484834-20070801-07,,,0,0
https://openalex.org/w3027743165,,,,0,0
https://openalex.org/w3111821273,https://doi.org/10.4324/9781315045191-19,,,0,0
https://openalex.org/w2781977907,https://doi.org/10.1080/10570314.2017.1416490,,,0,0
https://openalex.org/w1486765482,,,,0,0
https://openalex.org/w2725442315,,,,0,0
https://openalex.org/w2752702585,https://doi.org/10.1080/07303084.2017.1340201,,,0,0
https://openalex.org/w1987448704,https://doi.org/10.1080/03634520801966123,,,0,1
https://openalex.org/w2570718944,https://doi.org/10.5593/sgemsocial2015/b12/s3.086,,,0,0
https://openalex.org/w2754582459,https://doi.org/10.1353/lib.2017.0025,,,0,0
https://openalex.org/w2751774718,https://doi.org/10.1080/09593985.2017.1368759,,,0,0
https://openalex.org/w2296212218,,,,0,0
https://openalex.org/w2801192321,https://doi.org/10.1080/08832323.2018.1444574,,,0,0
https://openalex.org/w1867321918,,,,0,0
https://openalex.org/w288529808,,,,0,0
https://openalex.org/w2594910396,https://doi.org/10.15700/saje.v37n1a1412,,,0,0
https://openalex.org/w118584490,,,,0,0
https://openalex.org/w312254678,,,,0,0
https://openalex.org/w1592391964,,,,0,0
https://openalex.org/w115849023,,,,0,0
https://openalex.org/w2338054903,https://doi.org/10.1177/0092055x15601187,,,0,0
https://openalex.org/w2177330474,https://doi.org/10.1177/1053825915592890,,,0,0
https://openalex.org/w59357143,,,,0,0
https://openalex.org/w318871505,https://doi.org/10.1080/1937156x.2014.11949715,,,0,1
https://openalex.org/w2115529602,https://doi.org/10.1177/0011000014548900,,,0,0
https://openalex.org/w2164995970,https://doi.org/10.1002/j.0022-0337.2012.76.9.tb05377.x,,,0,0
https://openalex.org/w2475114960,https://doi.org/10.1080/07370016.2016.1191869,,,0,0
https://openalex.org/w2790654097,https://doi.org/10.1016/j.appdev.2018.01.001,,,0,0
https://openalex.org/w1515457622,https://doi.org/10.1177/019263659708159109,,,0,1
https://openalex.org/w2014094062,https://doi.org/10.5465/amle.2005.18122420,,,0,0
https://openalex.org/w289929709,,,,0,0
https://openalex.org/w2036730825,https://doi.org/10.1177/019263659708159102,,,0,1
https://openalex.org/w2017296023,https://doi.org/10.2753/mer1052-8008200107,,,0,0
https://openalex.org/w143026025,,,,0,0
https://openalex.org/w120625357,,,,0,0
https://openalex.org/w2129113996,https://doi.org/10.1007/s10972-009-9137-8,,,0,0
https://openalex.org/w2794816031,,,,0,0
https://openalex.org/w2330547855,https://doi.org/10.2307/2112368,,,0,0
https://openalex.org/w2913698763,https://doi.org/10.21815/jde.019.022,,,0,0
https://openalex.org/w2318636379,https://doi.org/10.7459/es/32.2.04,,,0,0
https://openalex.org/w270678745,,,,0,0
https://openalex.org/w2732351901,https://doi.org/10.1186/s12939-017-0615-x,,,0,0
https://openalex.org/w2803788630,https://doi.org/10.18848/1832-3669/cgp/v03i02/55722,,,0,0
https://openalex.org/w1751083197,https://doi.org/10.1525/abt.2012.74.3.12,,,0,0
https://openalex.org/w108113716,https://doi.org/10.7275/9c5c-v520,,,0,0
https://openalex.org/w343187092,,,,0,0
https://openalex.org/w2146747928,https://doi.org/10.1080/08832323.2012.697927,,,0,0
https://openalex.org/w2133489413,https://doi.org/10.1177/1052562911418196,,,0,0
https://openalex.org/w20058966,https://doi.org/10.1121/1.3257229,,,0,0
https://openalex.org/w47907425,,,,0,0
https://openalex.org/w2591706802,https://doi.org/10.1921/jpts.v14i2.966,,,0,0
https://openalex.org/w2072144080,https://doi.org/10.1300/j083v28n01_12,,,0,0
https://openalex.org/w2064040918,https://doi.org/10.1080/j003v21n01_03,,,0,0
https://openalex.org/w2103274788,https://doi.org/10.1080/0305764032000064659,,,0,0
https://openalex.org/w2774347707,https://doi.org/10.1177/016146811611801206,,,0,1
https://openalex.org/w314625340,,,,0,0
https://openalex.org/w2903679710,https://doi.org/10.4322/2526-8910.ctoao1167,,,0,0
https://openalex.org/w1604728010,https://doi.org/10.1023/a:1012593117878,,,0,0
https://openalex.org/w2090921668,https://doi.org/10.1111/j.0737-1209.2005.220310.x,,,0,0
https://openalex.org/w2151539873,https://doi.org/10.1177/0741932513479831,,,0,0
https://openalex.org/w2057466332,https://doi.org/10.1177/0021934707311128,,,0,0
https://openalex.org/w1553317992,,,,0,0
https://openalex.org/w2769215326,https://doi.org/10.2505/4/jcst17_047_01_24,,,0,0
https://openalex.org/w2760615841,https://doi.org/10.1021/acs.jchemed.7b00073,,,0,0
https://openalex.org/w2493837380,https://doi.org/10.1080/10665684.2016.1194100,,,0,0
https://openalex.org/w1517312398,,,,0,0
https://openalex.org/w100507307,,,,0,0
https://openalex.org/w2080328480,https://doi.org/10.1080/08841230903479581,,,0,0
https://openalex.org/w2726406693,,,,0,0
https://openalex.org/w2040206627,https://doi.org/10.1111/j.1949-8594.2002.tb17886.x,,,0,0
https://openalex.org/w2977552540,https://doi.org/10.1080/02188791.2019.1671809,,,0,0
https://openalex.org/w2151651318,https://doi.org/10.1016/j.ssresearch.2011.11.010,,,0,0
https://openalex.org/w2040100014,https://doi.org/10.1080/1364436x.2012.680882,,,0,0
https://openalex.org/w324859619,,,,0,0
https://openalex.org/w278243113,,,,0,1
https://openalex.org/w220713764,,,,0,0
https://openalex.org/w1511109661,,,,0,1
https://openalex.org/w2474992471,,,,0,0
https://openalex.org/w2011292653,https://doi.org/10.1097/00006223-199703000-00011,,,0,0
https://openalex.org/w2290984141,https://doi.org/10.1080/1475939x.2016.1193556,,,0,0
https://openalex.org/w2072692970,https://doi.org/10.1002/tl.20068,,048-567-552-862-610,0,0
https://openalex.org/w267184915,,,,0,0
https://openalex.org/w2322619554,https://doi.org/10.3138/jelis.57.2.174,,,0,0
https://openalex.org/w2128088829,https://doi.org/10.1002/j.0022-0337.2010.74.9.tb04950.x,,,0,0
https://openalex.org/w2049502852,https://doi.org/10.3200/joeb.82.2.119-124,,,0,0
https://openalex.org/w2139035221,https://doi.org/10.2307/420870,,,0,0
https://openalex.org/w1999561006,https://doi.org/10.1080/10511250200085551,,,0,0
https://openalex.org/w93214789,,,,0,0
https://openalex.org/w2275950378,https://doi.org/10.1097/nne.0000000000000381,,,0,0
https://openalex.org/w2026275873,https://doi.org/10.1097/nne.0000000000000063,,,0,0
https://openalex.org/w2098185844,,,,0,0
https://openalex.org/w2056393341,https://doi.org/10.1111/idh.12080,,,0,0
https://openalex.org/w2097128913,https://doi.org/10.1080/15348431.2013.800817,,,0,0
https://openalex.org/w2075240599,https://doi.org/10.1111/j.1467-9647.2010.00641.x,,,0,0
https://openalex.org/w2111398177,https://doi.org/10.1080/10665680590907459,,,0,0
https://openalex.org/w2124947624,https://doi.org/10.1002/j.2164-490x.2005.tb00028.x,,,0,0
https://openalex.org/w4253565484,https://doi.org/10.1353/clj.2016.0017,,,0,0
https://openalex.org/w2968610305,https://doi.org/10.1111/flan.12413,,,0,0
https://openalex.org/w1863604983,,,,0,0
https://openalex.org/w2789500259,https://doi.org/10.1080/02701960.2018.1428574,,,0,0
https://openalex.org/w2070665701,https://doi.org/10.1080/08841233.2014.954689,,,0,0
https://openalex.org/w307162027,,,,0,0
https://openalex.org/w2119071235,https://doi.org/10.1598/rt.64.5.1,,,0,0
https://openalex.org/w2133301914,https://doi.org/10.1080/10476210.2015.1018157,,,0,0
https://openalex.org/w2161074301,https://doi.org/10.1111/j.1442-2018.2008.00409.x,,,0,0
https://openalex.org/w2163230766,https://doi.org/10.2522/ptj.20130365,,,0,0
https://openalex.org/w3125610205,,,,0,0
https://openalex.org/w1986475711,https://doi.org/10.1002/j.1556-6676.1988.tb02010.x,,,0,0
https://openalex.org/w2589115047,https://doi.org/10.5860/choice.194485,,,0,0
https://openalex.org/w2115837071,https://doi.org/10.4219/gct-2002-49,,,0,1
https://openalex.org/w2236047184,,,,0,0
https://openalex.org/w17899425,https://doi.org/10.1007/s11255-007-9285-8,,,0,0
https://openalex.org/w1986880483,https://doi.org/10.1080/02671522.2010.483525,,,0,0
https://openalex.org/w2076258443,https://doi.org/10.1002/ir.20016,,,0,1
https://openalex.org/w2036726312,https://doi.org/10.1111/j.1552-6909.2009.01062.x,,,0,0
https://openalex.org/w2025169413,https://doi.org/10.2307/1319419,,,0,0
https://openalex.org/w2082130793,https://doi.org/10.1007/bf02589361,,,0,0
https://openalex.org/w2115151719,,,,0,0
https://openalex.org/w1984444960,https://doi.org/10.1007/s10459-011-9329-9,,,0,0
https://openalex.org/w2936915128,https://doi.org/10.18260/1-2--30378,,,0,0
https://openalex.org/w2096794414,https://doi.org/10.1177/1538192712437037,,,0,0
https://openalex.org/w2124408468,,,,0,0
https://openalex.org/w2594764625,https://doi.org/10.1080/08985626.2017.1297854,,,0,0
https://openalex.org/w2790224881,https://doi.org/10.64546/jaasep.59,,,0,0
https://openalex.org/w2465879538,,,,0,0
https://openalex.org/w2092569745,https://doi.org/10.1080/10911359.2011.535733,,,0,0
https://openalex.org/w2086941601,https://doi.org/10.2466/pr0.102.3.791-796,,,0,0
https://openalex.org/w1977785872,https://doi.org/10.1016/j.chb.2012.04.010,,,0,0
https://openalex.org/w2341794501,https://doi.org/10.1177/1053825916643831,,,0,0
https://openalex.org/w2026516300,https://doi.org/10.1177/0743558402250350,,,0,1
https://openalex.org/w2076961625,https://doi.org/10.1016/j.adolescence.2004.08.003,,,0,0
https://openalex.org/w2884133092,https://doi.org/10.1080/15363759.2018.1462742,,,0,0
https://openalex.org/w1967363140,https://doi.org/10.1097/phh.0b013e3182140c78,,,0,0
https://openalex.org/w2055538193,https://doi.org/10.1080/00336297.2013.773533,,,0,0
https://openalex.org/w2238701485,https://doi.org/10.36366/frontiers.v25i1.341,,,0,0
https://openalex.org/w2122030419,https://doi.org/10.1002/ss.187,,,0,0
https://openalex.org/w2093560290,https://doi.org/10.1080/0161956x.2013.835177,,,0,0
https://openalex.org/w2101713567,https://doi.org/10.1177/0886109910375368,,,0,0
https://openalex.org/w2262318988,,,,0,0
https://openalex.org/w230777111,,,,0,0
https://openalex.org/w2485750632,https://doi.org/10.1037/10505-015,,,0,0
https://openalex.org/w2978481001,,,,0,0
https://openalex.org/w2297479556,,,,0,0
https://openalex.org/w2265623343,,,,0,0
https://openalex.org/w155698264,,,,0,0
https://openalex.org/w2012131785,https://doi.org/10.1080/14703297.2015.1015593,,,0,0
https://openalex.org/w2526311593,,,,0,0
https://openalex.org/w2072923439,https://doi.org/10.1016/j.nepr.2012.08.006,,,0,0
https://openalex.org/w2036967780,https://doi.org/10.1207/s1532480xads1001_1,,,0,1
https://openalex.org/w4229597220,https://doi.org/10.1007/s10643-015-0765-7,,,0,0
https://openalex.org/w1517062695,,,,0,0
https://openalex.org/w267608519,,,,0,0
https://openalex.org/w2910809347,,,,0,0
https://openalex.org/w342961152,,,,0,0
https://openalex.org/w254552313,,,,0,0
https://openalex.org/w2037175589,https://doi.org/10.1002/ss.180,,,0,0
https://openalex.org/w264260464,,,,0,0
https://openalex.org/w163834531,https://doi.org/10.3928/0148-4834-20021001-11,,,0,0
https://openalex.org/w1530121411,https://doi.org/10.4103/1357-6283.143727,,,0,0
https://openalex.org/w2736588560,https://doi.org/10.1177/1362168817718573,,,0,0
https://openalex.org/w219361791,,,,0,0
https://openalex.org/w2115727698,https://doi.org/10.1002/ss.7705,,,0,0
https://openalex.org/w2906776398,,,,0,0
https://openalex.org/w2034484265,https://doi.org/10.1016/j.nurpra.2014.03.009,,,0,0
https://openalex.org/w2789453101,,,,0,0
https://openalex.org/w2061945684,https://doi.org/10.1016/j.jadohealth.2012.12.012,,,0,1
https://openalex.org/w204661231,,,,0,0
https://openalex.org/w2026950818,https://doi.org/10.1016/j.compedu.2007.04.005,,,0,0
https://openalex.org/w1999874279,https://doi.org/10.1177/019263659908360903,,,0,0
https://openalex.org/w2145211684,,,,0,0
https://openalex.org/w2121604330,https://doi.org/10.1002/ir.20079,,,0,0
https://openalex.org/w1504652715,https://doi.org/10.1300/j021v23n02_01,,,0,0
https://openalex.org/w2950811875,,,,0,0
https://openalex.org/w369809667,https://doi.org/10.12794/metadc2995,,,0,1
https://openalex.org/w2039001540,https://doi.org/10.1002/ncr.91,,,0,0
https://openalex.org/w2085367942,https://doi.org/10.5688/ajpe76112,,,0,0
https://openalex.org/w1971793780,https://doi.org/10.1002/cd.312,,,0,0
https://openalex.org/w2409770737,,,,0,0
https://openalex.org/w2994385606,https://doi.org/10.1177/016146811511701307,,,0,0
https://openalex.org/w2063103083,https://doi.org/10.1016/j.pedn.2012.04.005,,,0,0
https://openalex.org/w2057710877,https://doi.org/10.1353/eal.2005.0036,,,0,0
https://openalex.org/w2166205681,https://doi.org/10.5480/13-1244,,,0,0
https://openalex.org/w2026855517,https://doi.org/10.1108/00400911111115744,,,0,0
https://openalex.org/w1544416587,,,,0,0
https://openalex.org/w1977884099,https://doi.org/10.1080/07350198.2015.976306,,,0,0
https://openalex.org/w4255569354,https://doi.org/10.1300/j148v15n03_03,,,0,0
https://openalex.org/w2013261525,https://doi.org/10.1006/jado.2001.0465,,,0,0
