id,id_type,label_included
10.1016/j.cca.2011.03.001,doi,0
10.1016/j.jcin.2010.12.016,doi,0
10.2217/pgs.13.241,doi,0
10.1002/jps.23394,doi,0
10.1038/tpj.2015.58,doi,0
10.1016/j.jjcc.2015.07.014,doi,0
10.1016/j.ijcard.2015.03.171,doi,0
10.1111/j.1755-5922.2010.00143.x,doi,0
10.2217/pgs.14.165,doi,0
10.1155/2013/128795,doi,0
10.1124/dmd.115.064949,doi,0
10.1161/jaha.116.003751,doi,0
10.1016/j.jns.2016.10.054,doi,0
10.1007/s11239-018-1636-z,doi,0
10.1053/j.gastro.2010.06.067,doi,0
10.1111/j.1365-2796.2010.02299.x,doi,0
10.1007/s40264-014-0144-0,doi,0
10.1016/s0140-6736(10)60452-7,doi,0
10.1111/bcp.13045,doi,0
10.1159/000350438,doi,0
10.1080/17425255.2017.1363887,doi,0
10.1007/s11239-013-1022-9,doi,0
10.1016/j.cca.2017.12.013,doi,0
10.1016/j.ijcard.2015.04.097,doi,0
10.1056/NEJMc090391,doi,0
10.1097/fpc.0000000000000114,doi,0
10.1124/dmd.113.053017,doi,0
10.1007/s00228-018-2425-5,doi,0
10.2174/157016111205140926161509,doi,0
10.1161/strokeaha.110.594069,doi,0
10.1016/j.ijcard.2016.03.067,doi,0
10.1124/jpet.103.056127,doi,0
10.1038/ajg.2009.638,doi,0
10.1515/dmdi-2012-0038,doi,0
10.2174/1570180812666150730221941,doi,0
10.1002/cpt.519,doi,0
10.1038/clpt.2010.316,doi,0
10.4088/JCP.12f08248,doi,0
10.1016/j.mehy.2011.06.005,doi,0
10.4081/reumatismo.2011.5,doi,0
10.2217/pgs.10.211,doi,0
10.1002/prp2.234,doi,0
10.1097/mbc.0000000000000658,doi,0
10.1002/j.1875-9114.2012.01143_1.x,doi,0
10.1111/bcpt.12703,doi,0
10.1097/HCO.0b013e32835f0bbc,doi,0
10.1016/j.clinthera.2016.07.148,doi,0
10.1016/j.ejvs.2016.04.019,doi,0
10.1124/jpet.115.225680,doi,0
10.1016/j.bios.2017.11.014,doi,0
10.1038/clpt.2013.234,doi,0
10.1093/eurheartj/ehq329,doi,0
10.1124/pr.112.007252,doi,0
10.1097/fpc.0000000000000182,doi,0
10.1080/00498254.2017.1354267,doi,0
10.2133/dmpk.dmpk-12-rg-124,doi,0
10.1161/circulationaha.109.865907,doi,0
10.1038/nrcardio.2009.29,doi,0
10.1161/circulationaha.110.943548,doi,0
10.1016/s0140-6736(10)61313-x,doi,0
10.1177/0897190012448310,doi,0
10.1517/17425255.2012.680886,doi,0
10.1186/1559-0275-8-12,doi,0
10.2143/acb.3210,doi,0
10.1016/j.thromres.2013.02.015,doi,0
10.1002/ajmg.c.31390,doi,0
10.1088/1752-7163/10/4/046017,doi,0
10.1016/j.ijcard.2013.11.126,doi,0
10.1016/j.ijcard.2012.08.017,doi,0
10.1021/tx8004828,doi,0
10.1001/jama.2010.1566,doi,0
10.1016/j.jacc.2013.08.704,doi,0
10.1161/strokeaha.113.002057,doi,0
10.1161/circulationaha.111.031195,doi,0
10.1111/j.1538-7836.2006.02162.x,doi,0
10.1146/annurev-med-101712-122545,doi,0
10.1007/bf03191165,doi,0
10.1007/s40273-016-0397-9,doi,0
10.2147/tcrm.S43151,doi,0
10.3109/01480545.2015.1122606,doi,0
10.5858/arpa.2012-0261-CP,doi,0
10.2165/11534740-000000000-00000,doi,0
10.1331/JAPhA.2014.13033,doi,0
10.1111/j.1538-7836.2011.04409.x,doi,0
10.1038/nrcardio.2012.29,doi,0
10.1161/circinterventions.111.962183,doi,0
10.1371/journal.pone.0160285,doi,0
10.2217/pme-2017-0022,doi,0
10.1038/nrcardio.2015.64,doi,0
10.1002/phar.1481,doi,0
10.2146/ajhp100422,doi,0
10.1038/clpt.2011.324,doi,0
10.1002/jcph.743,doi,0
10.1331/JAPhA.2015.15017,doi,0
10.1517/14740338.2016.1128413,doi,0
10.33549/physiolres.933284,doi,0
10.1038/ajg.2009.525,doi,0
10.17179/excli2016-658,doi,0
10.1016/j.mayocp.2015.03.016,doi,0
10.1016/j.ijmedinf.2015.11.004,doi,0
10.1124/dmd.111.041293,doi,0
10.1016/j.jmoldx.2013.04.005,doi,0
10.1161/circinterventions.111.962142,doi,0
10.1111/1440-1681.12531,doi,0
10.1038/clpt.2011.371,doi,0
10.1124/dmd.108.020727,doi,0
10.2217/pgs.12.67,doi,0
10.1161/CIR.0b013e3181d1e0e1,doi,0
10.1016/j.jcin.2009.09.005,doi,0
10.7326/0003-4819-155-12-201112200-02013,doi,0
10.2217/bmm.10.99,doi,0
10.1016/j.wneu.2012.02.040,doi,0
10.1016/j.jacc.2010.05.013,doi,0
10.1161/circulationaha.110.006866,doi,0
10.1056/NEJMe0810513,doi,0
10.1016/j.therap.2016.02.005,doi,0
10.4238/2014.July.25.27,doi,0
10.1016/j.bios.2016.12.015,doi,0
10.1373/clinchem.2010.158709,doi,0
10.1056/NEJMc1005624,doi,0
10.1097/ALN.0b013e3181642938,doi,0
10.1016/j.recesp.2011.09.024,doi,0
10.1124/dmd.114.061275,doi,0
10.3390/molecules23030555,doi,0
10.1016/j.jcin.2008.10.002,doi,0
10.1038/clpt.2012.25,doi,0
10.1373/clinchem.2015.238105,doi,0
10.2165/11535830-000000000-00000,doi,0
10.1016/j.jacc.2007.07.090,doi,0
10.1373/clinchem.2011.165829,doi,0
10.4244/eijv9i3a50,doi,0
10.1111/j.1538-7836.2011.04392.x,doi,0
10.2147/tcrm.S103196,doi,0
10.1161/circgenetics.110.958611,doi,0
10.1253/circj.cj-14-0068,doi,0
10.1016/s0140-6736(11)60227-4,doi,0
10.1161/circulationaha.110.973362,doi,0
10.2146/news100036,doi,0
10.2217/pgs.11.134,doi,0
10.1161/CIR.0b013e3181ee08ed,doi,0
10.1161/circinterventions.110.936948,doi,0
10.2217/pme.15.4,doi,0
10.1161/circinterventions.111.964668,doi,0
10.2217/pgs-2017-0028,doi,0
10.1016/j.jfma.2014.03.008,doi,0
10.3343/alm.2017.37.2.180,doi,0
10.1016/j.amjmed.2009.10.010,doi,0
10.1111/j.1755-5922.2010.00176.x,doi,0
10.1002/jcph.344,doi,0
10.1016/s1474-4422(11)70112-0,doi,0
10.1016/s1474-4422(11)70111-9,doi,0
10.1002/pauz.200900326,doi,0
10.2217/pgs.12.153,doi,0
10.2174/138920012802138615,doi,0
10.1097/FPC.0b013e3283406323,doi,0
10.1002/ajmg.c.31396,doi,0
10.1016/j.thromres.2011.10.004,doi,0
10.1002/pauz.200990048,doi,0
10.1161/circulationaha.107.696732,doi,0
10.1016/j.ihj.2012.06.002,doi,0
10.1161/CIR.0b013e318202f701,doi,0
10.4244/eijv9i3a49,doi,0
10.1097/FPC.0b013e3283385420,doi,0
10.1038/ajg.2010.445,doi,0
10.1016/j.ijcard.2013.04.097,doi,0
10.1093/eurheartj/ehp436,doi,0
10.1161/circgenetics.115.001318,doi,0
10.1001/jama.2009.1249,doi,0
10.1515/dmdi-2012-0010,doi,0
10.2217/pgs.13.59,doi,0
10.1016/j.jcin.2010.08.011,doi,0
10.2217/fca-2016-0045,doi,0
10.1002/j.1875-9114.2012.01107.x,doi,0
10.2217/pgs.15.110,doi,0
10.1038/nrcardio.2012.63,doi,0
10.1001/jama.2011.1865,doi,0
10.1002/jcph.330,doi,0
10.1016/j.jcin.2011.03.001,doi,0
10.1111/j.1445-5994.2012.02896.x,doi,0
10.1002/jcph.337,doi,0
10.1136/bmj.d4953,doi,0
10.1055/s-0029-1225280,doi,0
10.1016/j.jacc.2013.08.707,doi,0
10.1253/circj.CJ-14-1271,doi,0
10.2217/pgs.10.147,doi,0
10.2217/pme.10.90,doi,0
10.1016/j.thromres.2011.07.022,doi,0
10.1111/j.1365-2125.2012.04250.x,doi,0
10.1016/j.thromres.2011.07.028,doi,0
10.1097/mjt.0000000000001013,doi,0
10.1111/jcpt.13062,doi,1
10.1038/s41436-019-0611-1,doi,0
10.1161/strokeaha.119.026845,doi,1
10.1093/ehjcvp/pvz045,doi,0
10.1007/s00380-019-01499-7,doi,0
10.1097/mca.0000000000000808,doi,0
10.1111/cts.12714,doi,0
10.1002/ccd.28277,doi,0
10.1007/s11239-019-01926-6,doi,0
10.1038/s41436-019-0667-y,doi,1
10.1002/jcph.1557,doi,0
10.1002/cpt.1598,doi,0
10.1016/j.amjmed.2019.10.036,doi,0
10.1002/ccd.27949,doi,1
10.1177/0963689719851769,doi,1
10.1016/j.ejvs.2019.02.011,doi,1
10.1161/circgen.119.002441,doi,1
10.1002/ccd.28075,doi,0
10.1080/1354750x.2019.1634764,doi,0
10.1080/09537104.2017.1413178,doi,0
10.1056/NEJMoa1907096,doi,1
10.1161/circinterventions.119.007811,doi,0
10.1002/ccd.28352,doi,0
10.1161/atvbaha.118.311963,doi,0
10.1007/s11096-018-00782-3,doi,0
10.1111/bcpt.13110,doi,0
10.1007/s11596-019-1998-2,doi,0
10.1038/s41397-019-0069-1,doi,1
10.1016/j.clinthera.2019.04.037,doi,1
10.12659/msm.915971,doi,0
10.1007/s00228-019-02696-z,doi,1
10.1016/j.biopha.2019.108773,doi,0
10.1111/ene.13962,doi,0
10.1253/circj.CJ-18-1386,doi,0
10.1097/jcma.0000000000000101,doi,0
10.1038/s41397-018-0036-2,doi,0
10.1002/ana.25535,doi,0
10.1001/jamaneurol.2018.4775,doi,0
10.1161/circinterventions.118.007019,doi,0
10.1136/bmj.l2211,doi,0
10.2217/pgs-2018-0178,doi,0
10.2217/fca-2019-0017,doi,0
10.1515/dmpt-2018-0039,doi,0
10.1136/bmjopen-2018-028595,doi,0
10.4103/ijmr.IJMR_782_17,doi,0
10.2147/pgpm.S222212,doi,0
10.1212/cpj.0000000000000584,doi,0
10.1038/s41401-018-0178-4,doi,0
10.1097/cm9.0000000000000210,doi,0
10.1177/1076029619875520,doi,0
10.2217/pme-2018-0030,doi,0
10.4103/aian.AIAN_4_18,doi,0
10.1016/j.jval.2019.05.015,doi,1
10.1007/s11655-017-2551-4,doi,0
10.2459/jcm.0000000000000738,doi,0
10.2217/pgs-2018-0148,doi,0
10.17219/acem/104555,doi,0
10.1080/09687688.2019.1597194,doi,0
10.1016/j.jval.2019.03.023,doi,0
10.1097/jcma.0000000000000168,doi,0
10.1007/s10557-019-06896-8,doi,1
10.1097/ede.0000000000000944,doi,0
10.1080/21691401.2019.1575841,doi,0
10.1002/cpt.1300,doi,0
10.2217/pgs-2018-0201,doi,0
10.1002/cpt.1361,doi,0
10.1177/1538574419857965,doi,0
10.1007/s13318-018-0521-7,doi,0
10.1038/s41436-018-0057-x,doi,0
10.1111/bcp.13914,doi,0
10.1111/jvp.12717,doi,0
10.1124/dmd.119.086322,doi,0
10.7150/thno.33980,doi,0
10.1007/s13318-019-00554-y,doi,0
10.1080/00498254.2018.1434913,doi,0
10.1124/dmd.118.085126,doi,0
10.1001/jamacardio.2019.4157,doi,0
10.1001/jamacardio.2019.4175,doi,0
10.1001/jamacardio.2019.1510,doi,0
10.2217/pme-2018-0087,doi,0
10.1016/j.jcin.2017.07.022,doi,1
10.1161/circgen.117.002069,doi,1
10.1038/s41397-018-0018-4,doi,1
10.1097/fjc.0000000000000577,doi,0
10.1161/circulationaha.117.030190,doi,0
10.1016/j.jacc.2018.02.029,doi,0
10.1038/s41598-017-18134-y,doi,0
10.2217/pgs-2018-0072,doi,0
10.1007/s12012-018-9459-x,doi,0
10.1007/s00228-018-2468-7,doi,0
10.1002/jcla.22369,doi,0
10.1097/fpc.0000000000000349,doi,0
10.1186/s12967-018-1469-8,doi,0
10.1253/circj.CJ-18-0197,doi,0
10.1007/s00415-018-8998-1,doi,0
10.1007/s40266-018-0555-1,doi,0
10.1038/tpj.2016.94,doi,0
10.1002/cpt.780,doi,0
10.1016/j.gene.2018.08.027,doi,0
10.1055/s-0038-1667337,doi,0
10.1691/ph.2018.8689,doi,0
10.1161/circgen.118.002118,doi,0
10.1007/s12928-017-0482-9,doi,0
10.1007/s00228-018-2530-5,doi,0
10.1007/s11239-018-1714-2,doi,0
10.1016/j.thromres.2018.08.016,doi,0
10.1089/gtmb.2017.0177,doi,0
10.14744/AnatolJCardiol.2017.8097,doi,0
10.1002/jcph.1144,doi,0
10.1002/cpt.1006,doi,0
10.1515/dmpt-2018-0004,doi,0
10.15420/ecr.2018.13.2.EO2,doi,0
10.2217/pgs-2018-0082,doi,0
10.1016/j.thromres.2018.04.017,doi,0
10.1016/j.ahj.2017.12.010,doi,0
10.2217/pgs-2018-0013,doi,0
10.3389/fphar.2018.01573,doi,0
10.1016/j.repc.2017.10.012,doi,0
10.3390/ijerph15061115,doi,0
10.1002/cpt.863,doi,0
10.1002/cpt.1060,doi,0
10.2174/1381612825666190101111123,doi,0
10.1002/cpt.1059,doi,0
10.1002/cpt.878,doi,0
10.2217/pgs-2018-0049,doi,0
10.1371/journal.pone.0207671,doi,0
10.1080/00498254.2017.1380242,doi,0
10.1515/dmpt-2018-0006,doi,0
10.2217/pgs-2018-0057,doi,0
10.14744/AnatolJCardiol.2017.27020,doi,0
10.1111/age.12666,doi,0
10.18087/cardio.2018.4.10104,doi,0
10.1007/s40262-018-0637-6,doi,0
10.1016/j.clinthera.2018.06.001,doi,0
10.1016/j.iccl.2016.08.010,doi,0
10.14744/AnatolJCardiol.2016.7390,doi,0
10.20452/pamw.4087,doi,0
10.1161/circulationaha.116.025198,doi,0
10.17712/nsj.2017.1.20160303,doi,0
10.1093/ehjcvp/pvw044,doi,0
