title,abstract,label
Linguistic Attitudes Toward Spanish in Wyoming,"A study published in 2015 by the United States Census Bureau identifies that the Hispanic population in the United States constitutes 17.6 percent of the total population, the largest minority group in the country. Since 2000, this demographic in the Rocky Mountain Region has increased by ~50 percent. This project analyzed the linguistic attitudes, maintenance, and loyalty of Spanish heritage speakers in Wyoming, part of the Rocky Mountain Region. Data was collected from participants in the state of Wyoming who were bilingual in Spanish and English. They were classified into four sociolinguistic generations: immigrant, 1.5 Generation, 2nd generation and 3rd generation. Additionally, focus group interviews were conducted with students participating in the Deferred Action for Childhood Arrivals (DACA) program to specifically analyze how the 2016 political climate may have affected their use of, and attitudes toward, speaking Spanish. This study found that Spanish speakers in Wyoming perceive that use of the Spanish language has decreased by the overall population; however, on an individual level, participants did not notice a decrease in their personal use of Spanish. This study also found that the Spanish speaking population in Wyoming uses Spanish most frequently in leisure activities such as reading, writing, listening to music or watching the news.Alternate abstract:Una investigación publicada en 2015 por la Oficina del Censo de los Estados Unidos identificó que la población hispana en los Estados Unidos constituye 17.6 por ciento de la población total, el grupo minoritario más grande del país. Desde el año 2000, este grupo demográfico en la región de las Rocky Mountains ha aumentado por aproximadamente 50 por ciento. Este proyecto analizó las actitudes lingüísticas, mantenimiento lingüístico y lealtad lingüística de los hispanoparlantes de herencia mexicana en el estado de Wyoming, una parte de la región de las Rocky Mountains. Los datos fueron recolectados de participantes en el estado de Wyoming quienes eran bilingües en español e inglés. Aquellos participantes se clasificaban entre cuatro generaciones sociolingüísticas: inmigrante, 1.5 generación, 2ª generación y 3ª generación. Además, entrevistas con un grupo de enfoque fueron realizados con estudiantes en el programa de Deferred Action for Childhoon Arrivals (DACA) para analizar como el clima político del año 2016 posiblemente haya afectado su uso de y actitud hacia el idioma del español. La investigación descubrió que los hispanoparlantes en Wyoming perciben que el uso del lenguaje español ha disminuido en la población general; sin embargo, entre el nivel individual, los participantes de la investigación no notaron una reducción en su uso personal del lenguaje español. La investigación también encontró que la población de hispanoparlantes en Wyoming utiliza el lenguaje español lo más frecuentemente en actividades de ocio como leer, escribir, escuchar música, o mirar las noticias.",0
"Oats, Peas, Beans, and Early Literacy Skills Grow: A Program Evaluation of Education through Music","The acquisition of literacy skills is a complex and multi-faceted process that begins long before typical school-based literacy instruction. The present study sought to examine and expand research regarding the independent and interactive contributions of neuropsychological development, movement, play, and music on the development of literacy skills. The current study investigated Education Through Music, a play-based music-education program that incorporated all of these elements, to determine if their use in an everyday classroom environment impacted literacy-skill development, in particular phonological awareness. Participants included 76 (35 girls, 41 boys) typically-developing, native English-speaking kindergarten students from a school district located in Northern California. Phonological awareness skills were measured at four time periods over the course of a school year using the Phonological Awareness Test 2. Relative to non-music-oriented classroom controls, students participating in Education Through Music classrooms demonstrated significantly higher performance in the areas of segmentation (i.e., using sentences, syllables, and phonemes) as well as rhyming production. Results provide initial support for the use of vocal music in the classroom as it relates to early literacy skill development.",1
Two Negations,"This thesis belongs to the fields of creative writing, cultural theory and Lacanian theory. It comprises two components: one is a work of creative writing entitled ""Two Negations"". The ""First Negation"" is an exploration of Part A of German philosopher G. W. F. Hegel's Phenomenology of Spirit (""Consciousness"", from §90 to §165) that chooses not to rely on secondary sources, instead remaining as close to the text as it can while establishing surprising or controversial links. The ""Second Negation"" consists mostly of aphorisms, with a handful of essays; its content side-tracks from what is initially a highly metaphorical and personal narrative into considerations upon the psychoanalytic understanding of time and space, and more specifically the feminine modalities of this experience. Creative writing here mixes psychoanalytic concepts, Hegelian vocabulary and wellknown works of modern and contemporary philosophy with pop music and original fiction. This symptom writ large eventually begs the question of what it is a symptom of, raising the stakes for an interpretation. The second component is a reflective commentary that seeks to put in context the creative writing in order to interpret it. Since Nietzsche's philosophy resembles Two Negations in both substance and style, it is the scholarly material best fit to bring contextual light to it. The first part of the commentary therefore investigates the use and function of aphorisms in Nietzsche's books, focusing on the analogy with the French moralists. The second part discusses Jacques Derrida's critique of Nietzsche in two papers written in the 1970s, in particular the groundbreaking emphasis on the woman in Nietzsche's writings, an analysis that bears on Two Negations. The third and final part introduces the question of melancholia in Two Negations in connection with Nietzschean nihilism and the psychoanalytic understanding of mourning, and closes on the notions of Author and Style in Hegel and French Romanticism.",0
Tyndale: A Reformation Oratorio,"Tyndale: A Reformation Oratorio is an hour-long musical composition summarizing the story of William Tyndale, a Lutheran scholar who translated the Bible into English and was executed as a heretic in 1536. The piece is in two parts of eight movements each. Broadly speaking, Part One examines the causes that would underlie Tyndale’s life work (his upbringing and education, his commitment to credal orthodoxy, the abuses of Rome, the tide of Lutheran reform, and the scholarly call for a clear English translation), while Part Two deals with the resulting  consequences (Tyndale’s flight to the continent, the dissemination of his translation, the rage of his enemies, his capture and execution, and the eventual triumph of his vernacular translation in the English Church). Scored for SATB chorus, children’s chorus, soloists, narrator, and orchestra, the oratorio is mainly written in a late Romantic vein, with allusions to sixteenth-century counterpoint, medieval folk songs, recitative, church anthems, sea shanties, minimalism, and music from Broadway and film.",0
"Pragmatics Instruction in Korean as a Foreign Language Programs in the U.S.: Overview of the Programs, Instructors' Beliefs, and Pedagogical Application","In the field of Korean as a foreign language (KFL) pragmatics, current scholarship documents a need for change in regards to speech styles as dynamic features (Byon, 2007; Chang, 2014; Cook, 2011; Jung, 2015; Park, 2012; Strauss & Eun, 2005; Yoon, 2010). However, speech styles are often taught at a pragmalinguistic level as a grammar point and in a textbook or in a classroom sociopragmatics presentation is limited to static contextual features such as one’s social status and/or age. Moreover, even though the honorifics system and speech styles are perceived as daunting by even the most advanced KFL learners (Brown, 2010, 2013; Byon, 2004, 2007; Choo, 1999; Shon, 1999; Yoon, 2010), the majority of KFL pragmatics research on speech styles focuses on students’ use and production of pragmatics features rather than focusing on the pedagogical application (see Byon, 2015; Song & Pyun, 2011). Instructors’ beliefs on teaching pragmatics and the background to their beliefs are also overlooked.    This study is composed of three interrelated projects and grounded in pragmatics instructional studies, Pragmatic Consciousness Raising (PCR) (Rose 1994, 1999), multiliteracies pedagogy framework, and teachers’ beliefs research. The purpose of this mixed-method study is to understand KFL educators’ views on pragmatics instruction and the current state of pragmatics instruction in KFL programs at tertiary level institutions; the next step is to design and implement pragmatics lesson plans that are more practical and adaptable to current KFL programs. To this end, the research questions are 1) What is the current state of pragmatics instruction in KFL?; 2) What is KFL instructors’ cognition (Borg, 2006) of pragmatics instruction?; 3) Is speech styles instruction based on a multiliteracies pedagogy framework effective and what are the students’ perception toward the lessons?    The research questions were answered through a survey and interviews of KFL educators as well as KFL students’ in-class and homework assignments and surveys before, during, and after the implementation of new lesson plans. The findings showed that the KFL field experienced positive changes such as collaboration with other instructors and curriculum development endeavors based on current theories and approaches in the field. However, similar issues and challenges to other less commonly taught language (LCTL) programs as well as their own unique challenges such as (over-)qualified teaching staff and an absence of equity and advocacy for instructors and programs still remained. The survey responses and interviews showed that both the administrators and instructors in KFL programs believe that pragmatics competence is crucial to developing proficiency in a foreign language and that pragmatics should be taught in class. The teachers’ own personal foreign language learning experiences were very influential in shaping their stated beliefs. However, it was also found that the teachers’ practices were based on their working definition of pragmatics rather than their espoused theories. In the classroom, textbooks provided the core element of curriculum and classroom practice, which the teachers thought contributed to persistently unsatisfactory approaches to pragmatics teaching.    Drawing upon the survey and interview results, a series of instructional units, informed by PCR and multiliteracies pedagogy, was designed to be integrated into current textbook-oriented curricula and implemented in an upper elementary level Korean course. Contrary to the concerns of the interviewed KFL instructors, beginner-level students successfully participated and interacted meaningfully using authentic materials. The students showed development in metapragmatic awareness and in both pragmalinguistics and sociopragmatics knowledge. In addition, the students exhibited positive attitudes toward the instructional units. Based on this evidence, this dissertation concludes with implications and future research recommendations for teacher professional development training design, KFL curriculum, teaching material design, and teacher cognition research.",0
Ethnic Music in Nashville: A Choral Approach,"Ethnic Music in Nashville: A Choral Approach, a six-week unit plan designed for middle or high school choir, featured five prominent Nashville, Tennessee, world music cultures. These music-cultures, selected based on Metro Nashville Public School demographic information, were: Somali music, Kurdish music, mariachi, sacred harp, and Gospel music. As a result of this selection, the project addressed aspects of both immigrant and domestic folk music culture. After six lesson plans that explored each musical culture, the unit culminated in a performance of the a cappella choral piece, ""One Language is Never Enough,"" that aimed to teach students about the music from these cultures in a way that was accessible to both middle and high school students. In addition to the piece and lesson plans, there were performance notes; an International Phonetic Alphabet transcription of the foreign text; and a unit website, which contained videos and background information. This project aimed to bring both domestic and foreign languages and musical cultures to students in an accessible and interactive way that improved both their understanding of the cultures and their musicianship skills. Potentially, it served the purpose of improving the understanding of Nashville students’ knowledge of their own folk music cultures.",0
"Bimusicality: Pedagogical Insights for Music Educators from ""Second-Music"" Learning Experiences","This study explores the development of “bimusicality” in adolescent and adult music learners to discover correlations between this experience and second language acquisition processes. North American music educators need to be equipped to help their students grow in their understanding of diverse musical styles, genres, and traditions, and the ethnomusicological concept of bimusicality, in connection with existing research on second-language acquisition as a sociocultural phenomenon, offers a new frame of reference for understanding how music learners may interact with distinct musical styles. Survey research with a group of 98 adult musicians, followed by ethnographic interviews of 16 of these survey respondents who developed music performance proficiency post-childhood in at least one “second music” style, focused on individual perspectives on developing bimusicality across a variety of musical-cultural settings. Findings suggest a set of nine guiding values that direct music students toward successful and lasting engagement with a new musical tradition, as well as specific pedagogical approaches for music educators seeking to help their students cultivate bimusicality. Finally, these learning values and teaching strategies are synthesized into sample resources for music educators seeking to prepare their music students for productive and satisfying second-music learning.",0
Bilingualism and Cognition: An ERP Approach,"The topic of bilingualism and cognition has been well debated in recent years, particularly in relation to cognitive gains as a consequence of speaking multiple languages. There is a long established belief that the experience of learning a second language, be it simultaneously with another from birth or later in childhood/early adulthood, leads to advantages in executive functioning (Bialystok, 2005). However, it has also been proposed that the cognitive advantages seen previously in studies with bilingual populations are not clear cut and that other factors may be influencing the results (Gathercole et al., 2014; Hilchey and Klein, 2011; Paap and Greenberg, 2013). The studies presented in this thesis addressed bilingualism and its effects on cognition in both infant and young adult participants taken from the North Wales area and the Bangor University student population. The infant study addressed semantic priming and working memory, and the young adult studies addressed response inhibition and suppression. The results of these studies proved inconclusive and suggest that the topic of bilingualism and cognition is a complex one. There are many factors that need to be considered and controlled in future studies with bilingual populations including age of acquisition, amount of exposure, language dominance, socioeconomic status, proficiency, and general intelligence. The experience of acquiring multiple languages places demands on cognitive load, which perhaps in turn results in advantages on tasks requiring executive functioning. These advantages may also be gained from other experiences that place demands on cognitive load such as musical training, video gaming, and dancing. Experiences shape the brain and the process of unraveling which experiences lead to these changes is a multifaceted process that needs to be prudently approached.",0
Demystifying the life and Madrid works of Tomás Luis de Victoria,"Tomás Luis de Victoria (c. 1548-1611) occupied divergent worlds: most of his formal education and career occurred in Rome, while he spent his later years as chaplain to the Empress María at the Descalzas Reales convent in Madrid. This study provides a transcription and in-depth analysis of his first Spanish publication, Missae, Magnificat, Motecta, Psalmi, & alia… (Madrid: Imprenta Real, 1600) alongside related primary documents; the collection includes an unprecedented number of large-scale works and an organ book that is one of the earliest printed accompaniments for choral music. Its contents and circumstances surrounding its publication reveal Victoria’s Madrid-period style, offer a window into his business practices, and provide insight regarding performance of sacred music in late Renaissance Spain. A fresh interpretation of primary and secondary sources regarding Victoria’s life and circumstances contributes to discourse on a number of non-musical topics, and reveals two otherwise neglected facets of Victoria’s personality: his prowess at marketing himself by making wise social and business connections, and his acute ability to recognize the tastes of his intended audiences and tailor his published output to meet those needs. Through examination of the composer’s uncanny networking skills, a clearer picture of connections between virtually all of Europe’s prominent nobility, clergy, intellectuals, and businessmen becomes apparent, as does a deeper understanding of general printing practices during the sixteenth and early seventeenth centuries. Additionally, an examination of Victoria’s introduction of Roman choral style into Spain is valuable for understanding the dissemination of aesthetic trends during the transition from Renaissance to Baroque style, and contributes to the understanding of liturgical and performance practices in the decades following the Council of Trent.",0
"The biography of music teachers, their understanding of musicality and the implications for secondary music education","This study concerns the purposes of music education in English secondary schools at key stage 3 (age 11-14) and the role of music educators: whether it is to provide an experience of music or whether it is to develop musicianship in young people; how far teachers understand what it is to be musical and how musicianship can be developed. Music teachers will come from a range of diverse backgrounds, though research data would suggest that most seem to have been educated as ‘classical’ music performers which will have an affect on what they perceive to be central competences in the development of musicians. In turn, this will determine, to some extent, what is taught and learned in the classroom, as tensions can frequently arise between teachers’ expertise and the musical interests and needs of their pupils. This study explores how far the biography of secondary music teachers determines the approach they take to musicianship and the activities which are presented to young people in the classroom. A mixed methods approach has been taken which has focused principally on the competencies and learning contexts required for the development of musicianship and how far these have been observed in practice in the classroom. The outcomes of the study have suggested a clear link between teacher biography and classroom practice but that there are potential tensions which can arise out of school practices, national policy, curricular organization, teachers’ education and training, and the musician-teacher identity. The study concludes by suggesting a range of recommendations for action to the ‘stakeholders’ responsible for the delivery of music education in English secondary schools.",0
Japanese student perception on ambient Western classical music and conversational English education,"The purpose of the qualitative, instrumental case study research was to explore, explain, and understand, through analysis of interviews, focus groups, participant responses to questionnaires and archival documents, how passive classical music exposure during study might stimulate the study of conversational English for Japanese learners, further developing a possible tool for educational leaders to utilize both in Japan and globally. The case involved 12 Japanese adult learners studying in an informal class focusing on improving communication and grammar. Data were collected through questionnaires, learner centered focus-groups, instructor centered interview, and archival data. Themes and patters were analyzed within and across the datum sources for convergence, divergence, and triangulation. The results indicated a favorable relationship between the inclusion of ambient, western, classical music in the classroom and at privet at-home study time. The results of the research’s primary question and 2 sub-questions identified themes between the leaner and the music, touching on the learners change over the exposure period. The themes identified were changes in atmosphere of the learning environment, change in communication in English, change in English study, personal change, and preferences in music qualities and properties. The overall result of the music’s introduction was positive. The learners provided feedback on how to better select ambient music, confirming qualities identified in the literature review such as mid-tempo over faster or slower pieces and music with fewer crescendos. The research also further supported the practice through supportive datum drawn from positive responses to the questionnaires and interviews further backed by the archival data. This positive relation should provide groundwork for on possible means to enhance ESL programs in not only Japan, but worldwide, through the non-invasive method outlined in this research.",0
"An annotated survey of ""Douze chants d'Anatolie"" of Cemal Resit Rey: A practical performance companion to understanding the origin and context of Turkish art song in the twentieth century","This dissertation examines Douze chants d'Anatolie (Twelve Anatolian Songs), a complete art song set and one of the first mature works of Turkish composer Cemal Reşit Rey. The songs of Douze chants d'Anatolie are some of the first examples in the genre of native westernized art song in Turkey. The primary focus of this document is to serve as a musical companion or guide to the performer, demonstrating subtleties of text-setting, expression, mood, atmosphere, harmony, and polyphony of the songs as a means of making this work approachable to the English-speaking musician. Douze chants d'Anatolie stands as the first true song set from Turkey, and this document will also provide evidence that this work was one of the first to embrace the artistic reforms of Turkish leader, Mustafa Kemal Atatürk, who urged young composers to utilize Turkish folkloric trends and atmosphere within Western form, structure, and harmonic palette. An exploration into the translation, as well as the poetic and historic context of the anonymous folk song poetry will seek to help Western audiences shape a clearer understanding of the subtle nuances and veiled meanings often implied, but not explicitly stated in the words. A selected musical analysis of the composer's setting of the poetry will characterize the work as being based within the French mÃ©lodie and Impressionism traditions in which the composer was educated, but idiosyncratic elements of the Turkish folk music traditions present in the score will also be surveyed and discussed.",0
"Asymmetries in Language and in Nonlinguistic Representations of Fit: A Cross-linguistic, Developmental Study","The current studies address the degree to which semantic representations of space and the usage of spatial words are structured by nonlinguistic concepts that are shared across language groups. We focus on an account (e.g., McDonough, Choi, & Mandler, 2003) that posits a semantic difference in the way Korean- and English speakers reference tight- and loose-fitting containment and support relations: Korean-speakers obligatorily differentiate tight- from loose-fitting relations, while English-speakers do so only optionally. Building on evidence that this semantic difference appears early in language-learning and appears to have subsequent consequences for nonlinguistic cognition, this account posits a restricted influence of nonlinguistic spatial concepts on spatial language.     In three experiments, we reconsider this account, and presents new evidence that (a) both nonlinguistic and linguistic representations of fit should be characterized as asymmetric, with tight-fit privileged over loose-fit, and (b) when these representations are correctly characterized, a strong influence of nonlinguistic concepts on spatial language is evident in both Korean- and English-speakers.     The current experiments build on a prior study (Norbury, Waxman, & Song, 2008), in which we demonstrated a tight-loose asymmetry in English- and Korean-speaking adults, and suggested that it was nonlinguistic in origin. In Experiment 1, we bolster this suggestion with evidence that pre-linguistic infants demonstrate a preference for viewing tight-fitting as opposed to loose-fitting spatial relations.     In Experiment 2, we present evidence that 2-to-3 year old children abstract the category tight-fit across exemplars more readily than they abstract category loose-fit. Taken with the findings from our prior work (Norbury et al., 2008) and from Experiment 1, these results serve as evidence of developmental continuity from infancy through toddlerhood to adulthood.     In Experiment 3, we examine descriptions of tight- and loose-fitting events from Korean- and English-speaking adults, and establish evidence for a linguistic tight-loose asymmetry that mirrors the nonlinguistic asymmetry demonstrated in Experiments 1 and 2. First, we provide evidence supporting an alternate semantic account (Kawachi, 2007) in which a tight-loose asymmetry is evidence Korean spatial semantics. Second, we present evidence that speakers of both languages reference fit more often when describing tight-fitting events as opposed to loose-fitting events.",0
"Volume I Character, Symbol, and Multi-Dimensional Narrative in Three Twentieth-Century Oratorios Volume II Mirror For America","There are two volumes to this dissertation: the first is a monograph, and the second a musical composition, both of which are described below.    Volume I   Oratorios are often theatrical, yet their delivery of narrative and communication of character, unlike in opera, is typically not dependent upon staging, costumes, and lighting.  Through analysis of three twentieth-century oratorios, John Adams' ""El Niño "", Michael Tippett's ""A Child of Our Time"", and Benjamin Britten's ""War Requiem"", this dissertation investigates the ways three composers combine text and music in order to effectively convey characterization and narrative.    This dissertation also explores how secondary and seemingly unrelated texts and narratives may be interpolated in order to emphasize central themes expressed in the primary texts and storylines.  This study illuminates the ways in which characterization and symbolism can be communicated in a non-staged work involving chorus, solo singers, and orchestra, and how multiple narratives may be interwoven to produce a multi-faceted oratorio.     Volume II  Mirror for America is a choral-orchestral collage of the immigrant experience in the United States.  Since it is theatrical but non-staged, it may be considered a secular oratorio or cantata.  Its characters are ten anonymous immigrants and a federal immigration officer, all of whom I interviewed and whose stories I transcribed. They are portrayed by four soloists, each soloist playing the roles of multiple characters.  The ten immigrants' identities are deliberately anonymous and consolidated randomly into four voices so as to universalize the immigrant experience.      The libretto is assembled from excerpts from the interviews, passages from the Old and New Testaments, the Naturalization Exam, a sample naturalization interview from American-citizenship.org, and the Fourteenth Amendment of the U.S. Constitution.      The work is in three parts, each part addressing a specific chapter of the immigrant experience.  In Part I, the characters recount their departure from their native countries, and recall first impressions and experiences upon arriving in the U.S.  In Part II, they remember and reenact the naturalization process.  In Part III, the immigrants describe their new lives and transformed identities.      Throughout the work, the immigration officer interrupts the storytelling by explaining his occupation and stating his opinion on immigration issues.  Periodically, the choir, much like a Greek chorus, makes reflective commentary and occasionally interacts with the characters.  It sings words from the Constitution, the Bible, and English vocabulary from the Naturalization Exam.     The piece is approximately an hour in duration.  The instrumentation is for four solo singers (Soprano, Alto, Tenor, Baritone-Bass), chorus, and orchestra.",0
"A Second Refuge French Opera and the Huguenot Migration, c. 1680–c. 1710","This dissertation examines the brief flowering of French opera on stages outside of France around the turn of the eighteenth century. I attribute the sudden rise and fall of interest in the genre to a large and noisy migration event—the flight of some 200,000 Huguenots from France. Dispersed across Western Europe and beyond, Huguenots maintained extensive networks that encouraged the exchange of ideas and of music. And it was precisely in the great centers of the Second Refuge that French opera was performed.     Following the wide-ranging career path of Huguenot impresario, novelist, poet, and spy Jean-Jacques Quesnot de la Chenée, I construct an alternative history of French opera by tracing its circulation and transformation along Huguenot migration routes. This history attributes the lack of a sustained tradition beyond la France not to the genre's musical or dramatic forms or its allegiance to French politics, but rather to the changing social and religious pressures on its primary foreign audience.      My primary argument is that only after they left France did the Huguenots—and French opera—become identifiably ""French,"" for one of the most significant effects of this migration event was the contesting and reconfiguration of the nature of Frenchness itself. Once abroad, the Huguenots were viewed by their hosts first and foremost as French. Similarly, the appearance of French opera outside of its place of origin contributed to distinctions between various ""national"" styles of composition precisely because of its placement in comparison with other forms of spectacular entertainment.    Engaging questions of translation, performance, mobility, and reception, I show that the nostalgia for French cultural products experienced by these displaced persons, as well as the received opinion amongst host societies that French spectacle was of a higher order, created opportunities for entrepreneurs and contributed to the canonization of Lully and the codification of the French style. And French opera, because of its associations with Paris and its focus on spectacle and group expression, became an important instrument in discourses of identity and cultural competence abroad. However, the shifting status of French immigrants during this period limited the usefulness—and indeed the feasibility—of actual productions. In sum, I argue that the opera was itself a site of refuge that could exist only as long as the French community abroad remained culturally distinct.",0
The poetry acquisition and degree of colloquial poems,"Translation from original language as provided by authorColloquial poems, which appeared in late 1980s from the 20th century, constantly developed maturely. Colloquial poems use oral English as the primary language, which is in cathartic potential, syria matter of writing style to show the contents of the emotional life of civilians, advocated use of lyrical spoken to clear the empty lyric and pursues the objective show of the real life itself. Colloquial poems use the closest life form and writing perspective to observe the bottom civilians, and refined into the form of poetry. Access to oral poetry and unique poetic beauty, makes the colloquial poems occupy a certain position, and influence a group of people. But behind the thriving development of oral poetry, it is also facing some potential crisis: like some colloquial poems became the saliva poetry of the poem song; its funny and vulgar and excessive pursuit of poetry is lacking of formal beauty. Thus, studies and discussions on the poetry acquisition and degree of colloquial poems are necessary. In this paper, three aspects on the acquisition and degrees of colloquial poems will be analyzed: First, the origins of colloquial poems, including oral history and the era of poetry background and orientation of oral and characteristics of the identity of the poet. Second, study the way of acquisition and the significance of colloquial poems. This part discusses the features of subtle and real poetry, and the deconstruction and comic beauty of the poets. Third, analyze the writing degree of colloquial poems, which is the crucial issue in the development of colloquial",0
¡Viva la cultura! or ¿Vivan las culturas? Teaching students about the diversity in Spanish-speaking countries,"Research questions. Does teaching High School students about diversity in Spanish-Speaking countries affect their interest in Spanish? Do students participate differently with lessons considered to be more relevant to them? i.e., Afro-Latino topics vs. General Culture topics.    Research activities. This study took place in a non-native Spanish 1 class with 32 students; 18 females and 14 males. The grade range from 9th to 12th graders with various maturity levels, or lack there of, motivation, and behaviors issues within a school population of 1754 students. School’s demographic is composed of a large Hispanic/Latino population (48%) and African-American population (25%). Majority of my students were African-American who were disinterested in Spanish because they did not see a personal connection to the language and culture. Classroom management issues also motivated my intervention, and what the role culture could play in better classroom etiquette. I focused on 4 students who represent different behaviors within my classroom and different levels of performance (low, medium, high). The intervention took place over 4 weeks in which students learned about the Afro-Latino culture in the Spanish-speaking world, focusing primarily in Mexico. Every week students were introduced to different topics regarding the Afro-Latino culture, ranging from history, music, dance, and popular figures. Qualitative data collected were: student interviews from the 2 focus students, teacher observation notes based on behaviors and attitudes, and student reflections. After the intervention, student interest in learning Spanish did not change, but interest in the Spanish-Speaking cultures did increase. Student behavior did not improve when learning about diversity but it did demonstrate curiosity and interest. Students were engaged in classroom activities, but classroom etiquette remained the same.",0
“I can spell <i>cultura</i>… but what is it?”: Experiencing culture in the high school classroom,"Research question. How will teaching cultural units enhance students’ classroom engagement?   Sub-questions. How will deeply focusing on specific countries aid students understanding of their populations? How will cultural immersion affect their understanding of their own culture?   Research Activities. My study took place in a class of 29 students at Legend High School in San José CA. The participants in the study were from my beginning Spanish class. These students were in their majority freshman with a couple of sophomores and juniors scattered among them. The focus of this study came from an observation of student’s engagement. The textbook focuses on grammar and vocabulary but does little to introduce them to Spanish speaking culture. Therefore, I created an intervention that allowed for students to experience another culture. This study focused on “cultural units.” The three specific countries that were presented were México, Spain and Peru. We spent a week on each country, intertwined with the regular curriculum. These cultural interventions consisted of cultural facts, music, food, dance, customs and celebrations. The data analysis consisted of pre lesson surveys, post lesson surveys, observational notes and participation tracks. Overall, this study focused on how experiencing a culture leads to interest, engagement and learning. After reviewing data and classroom observations I found that cultural presentations somewhat increased students cultural knowledge but did increase classroom engagement.",0
Runesinger: A demonstration of coupling Korean phonics and spelling to a videogame,"Runesinger is a demo of a PC videogame to practice speaking and spelling Korean. This computer-assisted language learning teaches a few meaningful nouns and verbs through the task of serving food to hungry villagers during the North Korean famine of 1997.   Inspired by melodic intonation therapy (MIT), the phrases are embedded in jingles. While the user listens and sings each note, a bouncing ball synchronizes the phonemes and graphemes. The user learns a subset of Hangul, the Korean alphabet, through a spelling puzzle. Subsequently, the user sings to same language subtitling (SLS).   The three-dimensional (3D) virtual environment, user interface, and story were designed explicitly for the phonetic spelling of the Korean language. Thus, Runesinger harnesses the tropes of videogames to practice a foreign language in a meaningful context.   KEYWORDS: computer-assisted language learning (CALL), Korean, serious game, same language subtitling (SLS), secondary language (L2), Hangul, task-based language teaching (TBLT), assessment-driven design, educational videogame, neural theory of language (NTL), edutainment, immersive language learning, restaurant script, playful learning.",0
"Drafts, page proofs, and revisions of Schenker's “Der freie Satz”: The collection at the Austrian National Library and Schenker's generative process","When Schenkerian theory began to influence scholarly circles in the United States, the primary—although not the only—work to which scholars had access was Schenker’s last monograph, Der freie Satz. Reading textual passages and examining the many musical graphs in the companion volume of examples influenced their concept of the fundamental structure as Schenker understood it, as well as the relationship of the other levels ( Schichten) to the larger structure. The problem is that most of the second generation of Schenkerian scholars were reading the 1956 second German edition, not the 1935 first German edition. The second edition had been altered for textual and musical content by Schenker’s student, Oswald Jonas—so there is already a disconnect between the original version and the text scholars were reading at that time (the 1950s, 60s, and 70s). Furthermore, many younger North Americans were insufficiently fluent in German to be able to read the work in the original language.    In order to make Schenker’s treatise accessible to English-speaking scholars, Ernst Oster set about translating the work into English, a task completed in 1979 just after his death. The text was based on the second German edition (ed. Jonas, Vienna, 1956), but the first edition (Vienna, 1935) was consulted also. Examples that were changed from the 1935 edition in the 1956 edition were not restored.    The first problem for those interested in gaining a more accurate understanding of Schenker’s theories is that the first German edition is still unavailable in complete translation. The second and more serious issue involves the genesis of the first German edition. All these problems concerning the publication of the various editions have led to an incomplete understanding of the work. Complicating matters is the relatively unexplored state of the late manuscript of Der freie Satz in the Vienna collection.    This study investigates the differences between the late manuscript material preserved in Vienna and the 1935 German printed edition of Schenker’s  Der freie Satz. The author seeks to provide new insight into the ordering of the text, and reveals, translates, and elucidates some omitted text and analyses.",0
"Music in Public Life: Viennese Reports from the “Allgemeine musikalische Zeitung,” 1798-1804","This study consists of translations, with extensive critical annotations, of the reports on musical activity in Vienna appearing in the Allgemeine musikalische Zeitung (General Musical Times, also referred to as AmZ) from its founding in October 1798 (Vol. I) through September 1804 (Vol. VI). AmZ, issued by the Leipzig music publishers Breitkopf und Haertel, was a comprehensive musical journal, whose coverage included articles on a variety of topics, reviews of new music, biographies of prominent musicians, and reports on musical activity from the major European cities. Vienna was one of the first places to contribute regularly to the AmZ, whose readership extended across the German-speaking lands. The reporters were virtually all anonymous (enabling them to speak candidly), and they often expressed contradictory views on what they heard. But taken as a whole, their reports provide a chronicle of the city's major public musical events: primarily opera productions in the Court Theater and the suburban Theater an der Wien, but also academies by prominent artists.    This dissertation follows, chapter by chapter, AmZ's original organization by volume, running annually October through September. Since so many of the productions and personnel are unknown today, extensive explanatory notes are included to provide identification and clarify context. Researchers through the years have drawn selectively from these reviews, but out of context. This primary source study presents them as a collected unit to an English readership for the first time. The story that emerges from these first six years of Viennese reports places the foundation of the Haydn-Mozart canon as a German ideal alongside the popularity of many artists, composers, and musical works that are mostly forgotten today. And although the  AmZ generally did not mention politics, these reviews from Vienna helped to form an artistic conception of German national identity.",0
