pmid,doi,openalex_id,label_included
9627585,,,0
9631379,,,0
9633737,,,1
9633738,,,0
9635520,,,0
9638390,,,0
9641070,,,0
9642529,,,0
9645186,,,0
9645278,,,0
9647432,,,0
9649011,,,0
9649988,,,0
9649996,,,0
9649998,,,0
9650546,,,0
9658268,,,0
9659013,,,0
9661860,,,0
9663813,,,0
9667296,,,0
9667297,,,0
9667344,,,0
9667702,,,0
9668148,,,0
9669008,,,0
9672930,,,0
9675378,,,0
9675625,,,0
9675626,,,0
9676769,,,0
9677793,,,0
9679206,,,0
9686089,,,0
9689372,,,0
9689426,,,0
9690947,,,0
9691878,,,0
9693241,,,0
9696169,,,0
9696455,,,0
9696456,,,0
9696467,,,0
9697906,,,0
9698948,,,0
9698949,,,0
9698952,,,0
9699104,,,0
9699327,,,0
9701293,,,0
9701294,,,0
9702628,,,0
9703640,,,0
9703641,,,0
9708687,,,0
9710394,,,0
9710397,,,0
9715298,,,0
9721926,,,0
9722068,,,0
9725371,,,0
9729117,,,0
9733274,,,0
9741072,,,0
9742344,,,0
9743394,,,0
9743398,,,0
9750678,,,0
9750799,,,0
9751910,,,0
9752300,,,0
9753804,,,0
9754479,,,0
9755272,,,0
9763809,,,0
9766832,,,0
9767063,,,0
9767068,,,0
9771272,,,0
9771273,,,0
9771300,,,0
9771301,,,0
9771302,,,0
9771314,,,0
9773133,,,0
9773443,,,0
9774881,,,0
9777083,,,0
9779694,,,0
9779695,,,0
9779696,,,0
9779697,,,0
9781549,,,0
9782027,,,0
9783356,,,0
9784932,,,0
9785066,,,0
9785068,,,0
9785072,,,0
9787284,,,0
9791777,,,0
9791778,,,0
9793807,,,0
9793813,,,0
9799348,,,0
9802048,,,0
9804592,,,0
9807845,,,0
9813510,,,0
9816714,,,0
9817288,,,0
9818105,,,0
9821994,,,0
9822403,,,0
9824782,,,0
9834808,,,0
9835978,,,0
9836029,,,0
9836030,,,0
9839823,,,0
9841973,,,0
9844616,,,0
9846064,,,0
9846778,,,0
9847656,,,0
9848591,,,0
9854758,,,1
9855333,,,0
9856611,,,0
9856707,,,0
9856709,,,0
9856712,,,0
9856716,,,0
9860430,,,0
9861117,,,0
9861122,,,0
9861123,,,0
9866252,,,0
9870575,,,0
9870976,,,0
9873970,,,0
9874004,,,0
9874015,,,0
9876706,,,0
9884851,,,0
9887474,,,0
9889744,,,0
9893537,,,0
9893539,,,0
9893547,,,0
9893549,,,0
9915318,,,0
9917081,,,0
9923808,,,0
9924240,,,0
9926181,,,0
9926184,,,0
9926187,,,0
9926189,,,0
9928687,,,0
9928771,,,0
9928780,,,0
9929793,,,0
9931520,,,0
9932756,,,0
9932882,,,0
9933696,,,0
9952116,,,0
9972621,,,0
9988910,,,0
