doi,pmid,openalex_id,label_included,method
,https://pubmed.ncbi.nlm.nih.gov/5393698,https://openalex.org/W2444316940,0,id_retrieval_pmid
https://doi.org/10.1507/endocrine1927.71.5_679,https://pubmed.ncbi.nlm.nih.gov/7556779,https://openalex.org/W2316123012,0,id_retrieval_pmid
https://doi.org/10.1111/j.1474-8673.1990.tb00035.x,https://pubmed.ncbi.nlm.nih.gov/1982669,https://openalex.org/W2151490685,0,id_retrieval_pmid
https://doi.org/10.1159/000212340,https://pubmed.ncbi.nlm.nih.gov/110657,https://openalex.org/W2030165902,0,id_retrieval_pmid
,,,0,
https://doi.org/10.1111/j.1365-3083.1974.tb01265.x,https://pubmed.ncbi.nlm.nih.gov/4604390,https://openalex.org/W2149097999,0,id_retrieval_pmid
https://doi.org/10.1007/bf00625116,https://pubmed.ncbi.nlm.nih.gov/5584636,https://openalex.org/W2015717201,0,id_retrieval_pmid
https://doi.org/10.1292/jvms.63.1127,https://pubmed.ncbi.nlm.nih.gov/11714030,https://openalex.org/W1982326315,0,id_retrieval_pmid
,https://pubmed.ncbi.nlm.nih.gov/7848335,https://openalex.org/W61891434,0,id_retrieval_pmid
https://doi.org/10.1111/1523-1747.ep12547084,https://pubmed.ncbi.nlm.nih.gov/690479,https://openalex.org/W2024038111,0,id_retrieval_pmid
https://doi.org/10.1111/j.1476-5381.1977.tb06988.x,https://pubmed.ncbi.nlm.nih.gov/836994,https://openalex.org/W2050091013,0,id_retrieval_pmid
https://doi.org/10.1007/bf02193871,https://pubmed.ncbi.nlm.nih.gov/1850597,https://openalex.org/W2073088374,0,id_retrieval_pmid
https://doi.org/10.1007/bf00501388,https://pubmed.ncbi.nlm.nih.gov/503251,https://openalex.org/W2027950405,1,id_retrieval_pmid
,https://pubmed.ncbi.nlm.nih.gov/5368091,https://openalex.org/W2416089942,0,id_retrieval_pmid
https://doi.org/10.1016/j.yjmcc.2006.07.001,https://pubmed.ncbi.nlm.nih.gov/16916522,https://openalex.org/W2077525805,0,id_retrieval_pmid
https://doi.org/10.1534/genetics.105.045740,https://pubmed.ncbi.nlm.nih.gov/16204222,https://openalex.org/W2131757606,0,id_retrieval_pmid
,https://pubmed.ncbi.nlm.nih.gov/941516,https://openalex.org/W2395090907,0,id_retrieval_pmid
https://doi.org/10.1093/genetics/122.3.713,https://pubmed.ncbi.nlm.nih.gov/2759426,https://openalex.org/W2160229806,0,id_retrieval_pmid
https://doi.org/10.1093/cvr/17.6.344,https://pubmed.ncbi.nlm.nih.gov/6883410,https://openalex.org/W2028167410,0,id_retrieval_pmid
,https://pubmed.ncbi.nlm.nih.gov/2502361,https://openalex.org/W155982606,0,id_retrieval_pmid
,https://pubmed.ncbi.nlm.nih.gov/7539636,https://openalex.org/W2409284558,0,id_retrieval_pmid
https://doi.org/10.1152/ajpregu.2000.279.3.r1105,https://pubmed.ncbi.nlm.nih.gov/10956272,https://openalex.org/W2189900205,0,id_retrieval_pmid
https://doi.org/10.1038/sj.npp.1300664,https://pubmed.ncbi.nlm.nih.gov/15688089,https://openalex.org/W2053192285,1,id_retrieval_pmid
https://doi.org/10.1007/978-1-4684-4703-3_87,https://pubmed.ncbi.nlm.nih.gov/6611044,https://openalex.org/W2470002381,0,id_retrieval_pmid
https://doi.org/10.1007/s00213-005-0016-5,https://pubmed.ncbi.nlm.nih.gov/15983796,https://openalex.org/W2044530959,0,id_retrieval_pmid
https://doi.org/10.1111/j.1476-5381.1978.tb07757.x,https://pubmed.ncbi.nlm.nih.gov/656697,https://openalex.org/W2075527184,0,id_retrieval_pmid
https://doi.org/10.1007/bf00311637,https://pubmed.ncbi.nlm.nih.gov/8897676,https://openalex.org/W2066227879,0,id_retrieval_pmid
,https://pubmed.ncbi.nlm.nih.gov/5054208,https://openalex.org/W2416810740,0,id_retrieval_pmid
,https://pubmed.ncbi.nlm.nih.gov/6109016,https://openalex.org/W2291518657,0,id_retrieval_pmid
https://doi.org/10.1038/npp.2015.134,https://pubmed.ncbi.nlm.nih.gov/25953359,https://openalex.org/W259253011,1,search_title
https://doi.org/10.1093/cvr/10.2.236,https://pubmed.ncbi.nlm.nih.gov/938991,https://openalex.org/W1971321302,0,id_retrieval_pmid
https://doi.org/10.1007/s10827-005-5477-3,https://pubmed.ncbi.nlm.nih.gov/15789166,https://openalex.org/W2069461255,0,id_retrieval_pmid
https://doi.org/10.1016/j.bbi.2013.01.001,https://pubmed.ncbi.nlm.nih.gov/23313516,https://openalex.org/W2061212294,1,id_retrieval_pmid
https://doi.org/10.1007/bf02034402,https://pubmed.ncbi.nlm.nih.gov/5781545,https://openalex.org/W2081988781,0,id_retrieval_pmid
,https://pubmed.ncbi.nlm.nih.gov/6734841,https://openalex.org/W2472287413,0,id_retrieval_pmid
https://doi.org/10.1093/aob/mcv118,https://pubmed.ncbi.nlm.nih.gov/26229065,https://openalex.org/W2260864957,0,id_retrieval_pmid
https://doi.org/10.1002/jps.2600580934,https://pubmed.ncbi.nlm.nih.gov/5346088,https://openalex.org/W2054230125,0,id_retrieval_pmid
https://doi.org/10.3181/00379727-136-35451,https://pubmed.ncbi.nlm.nih.gov/4324740,https://openalex.org/W2334738511,0,id_retrieval_pmid
https://doi.org/10.3181/00379727-144-37696,https://pubmed.ncbi.nlm.nih.gov/4765963,https://openalex.org/W2028583838,0,id_retrieval_pmid
,https://pubmed.ncbi.nlm.nih.gov/4428994,https://openalex.org/W2411629936,0,id_retrieval_pmid
https://doi.org/10.1016/s1734-1140(12)70762-4,https://pubmed.ncbi.nlm.nih.gov/22661173,https://openalex.org/W2061943108,1,id_retrieval_pmid
,https://pubmed.ncbi.nlm.nih.gov/4217556,https://openalex.org/W2412724830,0,id_retrieval_pmid
,https://pubmed.ncbi.nlm.nih.gov/5563386,https://openalex.org/W2419265853,0,id_retrieval_pmid
,https://pubmed.ncbi.nlm.nih.gov/1033001,https://openalex.org/W2466831484,0,id_retrieval_pmid
https://doi.org/10.1016/j.neuropharm.2009.07.008,https://pubmed.ncbi.nlm.nih.gov/19596018,https://openalex.org/W2026150507,0,id_retrieval_pmid
https://doi.org/10.1016/0014-2999(75)90091-6,https://pubmed.ncbi.nlm.nih.gov/236188,https://openalex.org/W1996549951,0,id_retrieval_pmid
https://doi.org/10.1111/j.1460-9568.2006.04943.x,https://pubmed.ncbi.nlm.nih.gov/16930432,https://openalex.org/W2115424315,1,id_retrieval_pmid
https://doi.org/10.1523/jneurosci.4247-06.2007,https://pubmed.ncbi.nlm.nih.gov/17360919,https://openalex.org/W1990156716,0,id_retrieval_pmid
https://doi.org/10.1159/000127739,https://pubmed.ncbi.nlm.nih.gov/4448207,https://openalex.org/W2076564405,0,id_retrieval_pmid
https://doi.org/10.1007/s00204-005-0055-z,https://pubmed.ncbi.nlm.nih.gov/16341692,https://openalex.org/W2022531681,0,id_retrieval_pmid
https://doi.org/10.1371/journal.pone.0083149,https://pubmed.ncbi.nlm.nih.gov/24391741,https://openalex.org/W2019255891,0,id_retrieval_pmid
https://doi.org/10.1002/hipo.1047,https://pubmed.ncbi.nlm.nih.gov/11769314,https://openalex.org/W2106488501,1,id_retrieval_pmid
https://doi.org/10.1038/tp.2015.57,https://pubmed.ncbi.nlm.nih.gov/25942044,https://openalex.org/W1552252033,0,id_retrieval_pmid
https://doi.org/10.1089/jir.1986.6.251,https://pubmed.ncbi.nlm.nih.gov/3018103,https://openalex.org/W2316286884,0,id_retrieval_pmid
https://doi.org/10.1253/jcj.57.969,https://pubmed.ncbi.nlm.nih.gov/8230678,https://openalex.org/W1992365548,0,id_retrieval_pmid
,https://pubmed.ncbi.nlm.nih.gov/1217497,https://openalex.org/W2472638669,0,id_retrieval_pmid
,https://pubmed.ncbi.nlm.nih.gov/1482561,https://openalex.org/W2409377490,0,id_retrieval_pmid
https://doi.org/10.1007/bf00235873,https://pubmed.ncbi.nlm.nih.gov/4007095,https://openalex.org/W2083424397,0,id_retrieval_pmid
,,,0,
https://doi.org/10.3168/jds.s0022-0302(95)76734-0,https://pubmed.ncbi.nlm.nih.gov/7622727,https://openalex.org/W2035499147,0,id_retrieval_pmid
https://doi.org/10.1016/s0007-1935(05)80036-3,https://pubmed.ncbi.nlm.nih.gov/8111612,https://openalex.org/W2019426361,0,id_retrieval_pmid
https://doi.org/10.1016/0196-9781(85)90444-9,https://pubmed.ncbi.nlm.nih.gov/3010258,https://openalex.org/W1986796879,0,id_retrieval_pmid
https://doi.org/10.1016/j.pbb.2012.03.005,https://pubmed.ncbi.nlm.nih.gov/22429992,https://openalex.org/W2036852450,1,id_retrieval_pmid
https://doi.org/10.1523/jneurosci.03-05-01092.1983,https://pubmed.ncbi.nlm.nih.gov/6842283,https://openalex.org/W1501080764,0,id_retrieval_pmid
https://doi.org/10.1007/s00232-012-9508-5,https://pubmed.ncbi.nlm.nih.gov/23124944,https://openalex.org/W1975054779,0,id_retrieval_pmid
,https://pubmed.ncbi.nlm.nih.gov/6684873,https://openalex.org/W2419202608,0,id_retrieval_pmid
https://doi.org/10.3389/fnbeh.2013.00215,https://pubmed.ncbi.nlm.nih.gov/24427124,https://openalex.org/W2149568534,1,id_retrieval_pmid
https://doi.org/10.1016/0006-2952(82)90515-9,https://pubmed.ncbi.nlm.nih.gov/7115440,https://openalex.org/W2093474776,0,id_retrieval_doi
https://doi.org/10.1186/1744-8069-9-26,https://pubmed.ncbi.nlm.nih.gov/23725095,https://openalex.org/W2155547986,0,id_retrieval_pmid
https://doi.org/10.1038/sj.mp.4000426,https://pubmed.ncbi.nlm.nih.gov/9774772,https://openalex.org/W2329729549,0,id_retrieval_pmid
,,,0,
,https://pubmed.ncbi.nlm.nih.gov/1165157,https://openalex.org/W2411249826,0,id_retrieval_pmid
https://doi.org/10.1016/j.physbeh.2005.02.006,https://pubmed.ncbi.nlm.nih.gov/15811396,https://openalex.org/W2052092857,1,id_retrieval_pmid
https://doi.org/10.1161/01.res.88.6.570,https://pubmed.ncbi.nlm.nih.gov/11282890,https://openalex.org/W2115950268,0,id_retrieval_pmid
https://doi.org/10.4077/cjp.2011.amm020,https://pubmed.ncbi.nlm.nih.gov/21789901,https://openalex.org/W2116541717,0,id_retrieval_pmid
https://doi.org/10.1111/j.1751-0813.1979.tb15265.x,https://pubmed.ncbi.nlm.nih.gov/464937,https://openalex.org/W2013952692,0,id_retrieval_pmid
,https://pubmed.ncbi.nlm.nih.gov/10051816,https://openalex.org/W2463319892,0,id_retrieval_pmid
https://doi.org/10.1016/s0306-4530(98)00065-1,https://pubmed.ncbi.nlm.nih.gov/10101722,https://openalex.org/W2020807863,0,id_retrieval_pmid
https://doi.org/10.1016/j.ymgme.2004.02.002,https://pubmed.ncbi.nlm.nih.gov/15110328,https://openalex.org/W2030437631,0,id_retrieval_pmid
https://doi.org/10.3109/10641968309048807,https://pubmed.ncbi.nlm.nih.gov/6299627,https://openalex.org/W2300953493,0,id_retrieval_pmid
https://doi.org/10.1152/ajpheart.00294.2007,https://pubmed.ncbi.nlm.nih.gov/17604325,https://openalex.org/W2170394145,0,id_retrieval_pmid
https://doi.org/10.1074/jbc.m005363200,https://pubmed.ncbi.nlm.nih.gov/11278286,https://openalex.org/W1507538191,0,id_retrieval_pmid
https://doi.org/10.1002/1098-2396(200008)37:2<159::aid-syn9>3.0.co;2-n,https://pubmed.ncbi.nlm.nih.gov/10881036,https://openalex.org/W2090317463,1,id_retrieval_pmid
https://doi.org/10.1152/ajpregu.1999.277.3.r658,https://pubmed.ncbi.nlm.nih.gov/10484481,https://openalex.org/W2182617772,0,id_retrieval_pmid
https://doi.org/10.1073/pnas.66.3.693,https://pubmed.ncbi.nlm.nih.gov/5269235,https://openalex.org/W2058723121,0,id_retrieval_pmid
https://doi.org/10.1152/jn.00126.2009,https://pubmed.ncbi.nlm.nih.gov/19403750,https://openalex.org/W2118878723,0,id_retrieval_pmid
https://doi.org/10.1002/jps.2600621229,https://pubmed.ncbi.nlm.nih.gov/4202681,https://openalex.org/W2083121721,0,id_retrieval_pmid
https://doi.org/10.1016/j.jpsychires.2009.11.014,https://pubmed.ncbi.nlm.nih.gov/20035953,https://openalex.org/W2144423934,1,id_retrieval_pmid
https://doi.org/10.1002/jps.2600670433,https://pubmed.ncbi.nlm.nih.gov/641771,https://openalex.org/W2018502664,0,id_retrieval_pmid
https://doi.org/10.1292/jvms.55.503,https://pubmed.ncbi.nlm.nih.gov/8357932,https://openalex.org/W2334320847,0,id_retrieval_pmid
https://doi.org/10.1016/0022-4804(85)90145-3,https://pubmed.ncbi.nlm.nih.gov/4033105,https://openalex.org/W2007046088,0,id_retrieval_pmid
https://doi.org/10.1111/j.1399-6576.1985.tb02165.x,https://pubmed.ncbi.nlm.nih.gov/3976327,https://openalex.org/W2055453149,0,id_retrieval_pmid
https://doi.org/10.1016/0272-0590(85)90131-9,https://pubmed.ncbi.nlm.nih.gov/4092889,https://openalex.org/W2069270816,0,id_retrieval_pmid
,https://pubmed.ncbi.nlm.nih.gov/1340450,https://openalex.org/W2420744392,0,id_retrieval_pmid
https://doi.org/10.1016/j.neuro.2015.06.008,https://pubmed.ncbi.nlm.nih.gov/26141519,https://openalex.org/W855786608,0,id_retrieval_pmid
,https://pubmed.ncbi.nlm.nih.gov/18999900,https://openalex.org/W90710273,0,id_retrieval_pmid
https://doi.org/10.1016/s0361-9230(01)00748-1,https://pubmed.ncbi.nlm.nih.gov/12127011,https://openalex.org/W1976114308,0,id_retrieval_pmid
https://doi.org/10.1007/bf03003101,https://pubmed.ncbi.nlm.nih.gov/6709399,https://openalex.org/W332304013,0,id_retrieval_pmid
https://doi.org/10.1523/jneurosci.2121-07.2007,https://pubmed.ncbi.nlm.nih.gov/17670974,https://openalex.org/W2071743676,0,id_retrieval_pmid
https://doi.org/10.1126/science.171.3967.208,https://pubmed.ncbi.nlm.nih.gov/4395231,https://openalex.org/W1976478927,0,id_retrieval_pmid
https://doi.org/10.3969/j.issn.1001-1978.2015.01.001,,,0,
https://doi.org/10.1097/00000542-199010000-00019,https://pubmed.ncbi.nlm.nih.gov/2221441,https://openalex.org/W1990850253,0,id_retrieval_pmid
,,https://openalex.org/W2949333892,1,search_title
https://doi.org/10.1016/0014-4886(87)90095-1,https://pubmed.ncbi.nlm.nih.gov/3609218,https://openalex.org/W2028374203,0,id_retrieval_pmid
https://doi.org/10.1177/1535370216642044,https://pubmed.ncbi.nlm.nih.gov/27037280,https://openalex.org/W2326394357,1,id_retrieval_pmid
https://doi.org/10.1111/j.1748-1716.2009.02021.x,https://pubmed.ncbi.nlm.nih.gov/19624551,https://openalex.org/W2140166598,0,id_retrieval_pmid
https://doi.org/10.3181/00379727-120-30430,https://pubmed.ncbi.nlm.nih.gov/4954939,https://openalex.org/W2036585342,0,id_retrieval_pmid
https://doi.org/10.1016/j.pnpbp.2008.05.020,https://pubmed.ncbi.nlm.nih.gov/18579278,https://openalex.org/W2067694641,1,id_retrieval_pmid
https://doi.org/10.1530/acta.0.0740568,https://pubmed.ncbi.nlm.nih.gov/4800855,https://openalex.org/W2126669650,0,id_retrieval_pmid
,,,0,
https://doi.org/10.2337/diabetes.51.2.430,https://pubmed.ncbi.nlm.nih.gov/11812751,https://openalex.org/W2156225825,0,id_retrieval_pmid
https://doi.org/10.1002/ar.1092190411,https://pubmed.ncbi.nlm.nih.gov/3448955,https://openalex.org/W2041713844,0,id_retrieval_pmid
https://doi.org/10.1111/j.2042-7158.1992.tb05468.x,https://pubmed.ncbi.nlm.nih.gov/1357138,https://openalex.org/W2062683503,0,id_retrieval_pmid
https://doi.org/10.1016/0304-4165(69)90362-6,https://pubmed.ncbi.nlm.nih.gov/5370019,https://openalex.org/W2004006512,0,id_retrieval_pmid
,https://pubmed.ncbi.nlm.nih.gov/8817463,https://openalex.org/W2475218343,0,id_retrieval_pmid
https://doi.org/10.1016/j.jep.2010.04.035,https://pubmed.ncbi.nlm.nih.gov/20441789,https://openalex.org/W2028646495,1,id_retrieval_pmid
https://doi.org/10.1507/endocrj1954.14.265,https://pubmed.ncbi.nlm.nih.gov/5630632,https://openalex.org/W1983964102,0,id_retrieval_pmid
,,,0,
https://doi.org/10.1152/jn.1994.72.6.3009,https://pubmed.ncbi.nlm.nih.gov/7897506,https://openalex.org/W2295278265,0,id_retrieval_pmid
https://doi.org/10.1159/000136490,https://pubmed.ncbi.nlm.nih.gov/4218646,https://openalex.org/W2038202725,0,id_retrieval_pmid
https://doi.org/10.1016/j.jneumeth.2009.06.028,https://pubmed.ncbi.nlm.nih.gov/19576932,https://openalex.org/W2138740970,0,id_retrieval_pmid
https://doi.org/10.1016/j.jep.2013.05.019,https://pubmed.ncbi.nlm.nih.gov/23721913,https://openalex.org/W2044876053,0,id_retrieval_pmid
,https://pubmed.ncbi.nlm.nih.gov/930403,https://openalex.org/W2418748822,0,id_retrieval_pmid
https://doi.org/10.1152/ajpregu.00012.2008,https://pubmed.ncbi.nlm.nih.gov/18337315,https://openalex.org/W2081495180,0,id_retrieval_pmid
https://doi.org/10.1196/annals.1308.013,https://pubmed.ncbi.nlm.nih.gov/15251881,https://openalex.org/W1998509935,0,id_retrieval_doi
https://doi.org/10.1016/j.biopsych.2012.04.018,https://pubmed.ncbi.nlm.nih.gov/22609367,https://openalex.org/W1990944689,0,id_retrieval_pmid
https://doi.org/10.1385/nmm:1:3:197,https://pubmed.ncbi.nlm.nih.gov/12095161,https://openalex.org/W2018678472,0,id_retrieval_pmid
https://doi.org/10.1007/s00787-015-0714-4,https://pubmed.ncbi.nlm.nih.gov/26022212,https://openalex.org/W4298328661,0,id_retrieval_doi
https://doi.org/10.1210/endo.142.1.7913,https://pubmed.ncbi.nlm.nih.gov/11145596,https://openalex.org/W2019912965,0,id_retrieval_pmid
https://doi.org/10.1016/s0893-133x(99)00100-1,https://pubmed.ncbi.nlm.nih.gov/10649831,https://openalex.org/W2044069216,1,id_retrieval_pmid
https://doi.org/10.1136/vr.122.25.609,https://pubmed.ncbi.nlm.nih.gov/3407117,https://openalex.org/W2048820785,0,id_retrieval_pmid
https://doi.org/10.1007/bf00422801,https://pubmed.ncbi.nlm.nih.gov/4674515,https://openalex.org/W1999354505,0,id_retrieval_pmid
https://doi.org/10.1093/jat/bku126,https://pubmed.ncbi.nlm.nih.gov/25404657,https://openalex.org/W1980500589,0,id_retrieval_pmid
https://doi.org/10.1007/bf02552389,https://pubmed.ncbi.nlm.nih.gov/7249015,https://openalex.org/W2057477882,0,id_retrieval_pmid
,https://pubmed.ncbi.nlm.nih.gov/1039013,https://openalex.org/W2271798943,0,id_retrieval_pmid
https://doi.org/10.1016/0006-8993(83)91014-4,https://pubmed.ncbi.nlm.nih.gov/6839155,https://openalex.org/W2018203789,0,id_retrieval_pmid
https://doi.org/10.1016/j.transproceed.2005.01.001,https://pubmed.ncbi.nlm.nih.gov/15808697,https://openalex.org/W1968050443,0,id_retrieval_pmid
,https://pubmed.ncbi.nlm.nih.gov/1332299,https://openalex.org/W2419578167,1,id_retrieval_pmid
https://doi.org/10.1016/j.biopsych.2009.08.033,https://pubmed.ncbi.nlm.nih.gov/19833253,https://openalex.org/W2100660713,0,id_retrieval_pmid
https://doi.org/10.1007/bf01972389,https://pubmed.ncbi.nlm.nih.gov/6098176,https://openalex.org/W2032302960,0,id_retrieval_pmid
https://doi.org/10.1016/0306-4522(88)90194-7,https://pubmed.ncbi.nlm.nih.gov/2908059,https://openalex.org/W1979796804,0,id_retrieval_pmid
https://doi.org/10.3181/00379727-127-32840,https://pubmed.ncbi.nlm.nih.gov/5651155,https://openalex.org/W2071226924,0,id_retrieval_pmid
,https://pubmed.ncbi.nlm.nih.gov/4302063,https://openalex.org/W2416125747,0,id_retrieval_pmid
https://doi.org/10.1159/000241620,https://pubmed.ncbi.nlm.nih.gov/6407536,https://openalex.org/W2087516816,0,id_retrieval_pmid
https://doi.org/10.1152/ajpcell.1992.262.3.c664,https://pubmed.ncbi.nlm.nih.gov/1312780,https://openalex.org/W2264309193,0,id_retrieval_pmid
https://doi.org/10.1038/npp.2010.215,,https://openalex.org/W4244105712,0,id_retrieval_doi
,https://pubmed.ncbi.nlm.nih.gov/4757846,https://openalex.org/W2416164518,0,id_retrieval_pmid
,https://pubmed.ncbi.nlm.nih.gov/5697775,https://openalex.org/W2406652639,0,id_retrieval_pmid
https://doi.org/10.1016/j.lfs.2012.09.023,https://pubmed.ncbi.nlm.nih.gov/23069580,https://openalex.org/W2013586266,1,id_retrieval_pmid
https://doi.org/10.1017/s0007114511006738,https://pubmed.ncbi.nlm.nih.gov/22313665,https://openalex.org/W2065240281,1,id_retrieval_pmid
https://doi.org/10.1016/j.neuroscience.2013.05.011,https://pubmed.ncbi.nlm.nih.gov/23685165,https://openalex.org/W1982092448,0,id_retrieval_pmid
https://doi.org/10.1002/jez.1401850307,https://pubmed.ncbi.nlm.nih.gov/4748951,https://openalex.org/W1983098620,0,id_retrieval_pmid
https://doi.org/10.1016/0304-3940(96)12904-9,https://pubmed.ncbi.nlm.nih.gov/8878094,https://openalex.org/W1980282676,0,id_retrieval_pmid
https://doi.org/10.1016/j.ejphar.2005.08.011,https://pubmed.ncbi.nlm.nih.gov/16140294,https://openalex.org/W2026399437,1,id_retrieval_doi
,,https://openalex.org/W2225155007,1,search_title
https://doi.org/10.1161/01.res.70.1.1,https://pubmed.ncbi.nlm.nih.gov/1727681,https://openalex.org/W2108691824,0,id_retrieval_pmid
,https://pubmed.ncbi.nlm.nih.gov/5403606,https://openalex.org/W2419413012,0,id_retrieval_pmid
https://doi.org/10.1248/cpb.20.82,https://pubmed.ncbi.nlm.nih.gov/4622566,https://openalex.org/W2000941014,0,id_retrieval_pmid
,https://pubmed.ncbi.nlm.nih.gov/502428,https://openalex.org/W2411584935,0,id_retrieval_pmid
https://doi.org/10.1073/pnas.0702308104,https://pubmed.ncbi.nlm.nih.gov/17592137,https://openalex.org/W2025474716,1,id_retrieval_pmid
https://doi.org/10.1002/jnr.490010204,https://pubmed.ncbi.nlm.nih.gov/177789,https://openalex.org/W2071592702,0,id_retrieval_pmid
https://doi.org/10.1097/psy.0000000000000163,https://pubmed.ncbi.nlm.nih.gov/25829239,https://openalex.org/W2334360179,1,id_retrieval_pmid
https://doi.org/10.1126/science.1653455,https://pubmed.ncbi.nlm.nih.gov/1653455,https://openalex.org/W1970706135,0,id_retrieval_pmid
https://doi.org/10.1007/978-1-4684-4661-6_8,https://pubmed.ncbi.nlm.nih.gov/6374779,https://openalex.org/W958410617,0,id_retrieval_pmid
https://doi.org/10.1111/1523-1747.ep12494573,https://pubmed.ncbi.nlm.nih.gov/7288205,https://openalex.org/W1986458617,0,id_retrieval_pmid
https://doi.org/10.1007/s12272-014-0472-8,https://pubmed.ncbi.nlm.nih.gov/25163682,https://openalex.org/W2119402336,1,id_retrieval_pmid
https://doi.org/10.1007/s002130051018,https://pubmed.ncbi.nlm.nih.gov/10435408,https://openalex.org/W2103950239,0,id_retrieval_pmid
https://doi.org/10.1016/j.psyneuen.2009.10.016,https://pubmed.ncbi.nlm.nih.gov/19945226,https://openalex.org/W2043453605,1,id_retrieval_pmid
https://doi.org/10.1113/jphysiol.1990.sp018080,https://pubmed.ncbi.nlm.nih.gov/2167975,https://openalex.org/W2093428018,0,id_retrieval_pmid
https://doi.org/10.2307/4134576,https://pubmed.ncbi.nlm.nih.gov/16946240,https://openalex.org/W2163941109,0,id_retrieval_pmid
,https://pubmed.ncbi.nlm.nih.gov/5054738,https://openalex.org/W2409616428,0,id_retrieval_pmid
https://doi.org/10.1016/s0021-9258(18)91968-x,https://pubmed.ncbi.nlm.nih.gov/5750336,https://openalex.org/W1604628787,0,id_retrieval_pmid
,https://pubmed.ncbi.nlm.nih.gov/184919,https://openalex.org/W1568379007,0,id_retrieval_pmid
https://doi.org/10.4103/0975-7406.154429,https://pubmed.ncbi.nlm.nih.gov/25883513,https://openalex.org/W2094079412,0,id_retrieval_doi
https://doi.org/10.1016/0005-2728(68)90177-1,https://pubmed.ncbi.nlm.nih.gov/4170446,https://openalex.org/W1984239191,0,id_retrieval_pmid
,https://pubmed.ncbi.nlm.nih.gov/5772141,https://openalex.org/W2411606822,0,id_retrieval_pmid
,https://pubmed.ncbi.nlm.nih.gov/8133132,https://openalex.org/W2413686727,0,id_retrieval_pmid
https://doi.org/10.1002/jps.2600570440,https://pubmed.ncbi.nlm.nih.gov/5652170,https://openalex.org/W2159298125,0,id_retrieval_pmid
,https://pubmed.ncbi.nlm.nih.gov/1847767,https://openalex.org/W2416770311,0,id_retrieval_pmid
https://doi.org/10.1016/j.bmcl.2010.11.066,https://pubmed.ncbi.nlm.nih.gov/21185183,https://openalex.org/W1972200401,0,id_retrieval_pmid
https://doi.org/10.1016/s0893-133x(97)00025-0,https://pubmed.ncbi.nlm.nih.gov/9252982,https://openalex.org/W2079236941,0,id_retrieval_pmid
https://doi.org/10.1111/j.0014-3820.2005.tb00903.x,https://pubmed.ncbi.nlm.nih.gov/15792236,https://openalex.org/W2178390537,0,id_retrieval_pmid
https://doi.org/10.1080/10284150410001710438,https://pubmed.ncbi.nlm.nih.gov/15281176,https://openalex.org/W2165486944,0,id_retrieval_doi
https://doi.org/10.1111/1523-1747.ep12534532,https://pubmed.ncbi.nlm.nih.gov/6131924,https://openalex.org/W2039294907,0,id_retrieval_pmid
https://doi.org/10.1152/jn.2001.85.1.354,https://pubmed.ncbi.nlm.nih.gov/11152735,https://openalex.org/W2288293062,0,id_retrieval_pmid
https://doi.org/10.1097/00000542-200302000-00020,https://pubmed.ncbi.nlm.nih.gov/12552199,https://openalex.org/W2039508997,0,id_retrieval_pmid
,https://pubmed.ncbi.nlm.nih.gov/5467807,https://openalex.org/W2405588866,0,id_retrieval_pmid
,https://pubmed.ncbi.nlm.nih.gov/46667,https://openalex.org/W2413382635,0,id_retrieval_pmid
https://doi.org/10.1016/0304-4017(87)90044-6,https://pubmed.ncbi.nlm.nih.gov/2956755,https://openalex.org/W2000456292,0,id_retrieval_pmid
https://doi.org/10.3389/fphar.2012.00053,https://pubmed.ncbi.nlm.nih.gov/22470344,https://openalex.org/W2133171085,0,id_retrieval_pmid
,https://pubmed.ncbi.nlm.nih.gov/574028,https://openalex.org/W2414196944,0,id_retrieval_pmid
,https://pubmed.ncbi.nlm.nih.gov/5371176,https://openalex.org/W2406464919,0,id_retrieval_pmid
,https://pubmed.ncbi.nlm.nih.gov/2553007,https://openalex.org/W2408676291,0,id_retrieval_pmid
https://doi.org/10.1248/yakushi1947.102.7_698,https://pubmed.ncbi.nlm.nih.gov/7153858,https://openalex.org/W2422195233,0,id_retrieval_pmid
https://doi.org/10.1523/jneurosci.21-14-05079.2001,https://pubmed.ncbi.nlm.nih.gov/11438583,https://openalex.org/W1514973039,0,id_retrieval_pmid
https://doi.org/10.1080/00480169.2012.665343,https://pubmed.ncbi.nlm.nih.gov/22506508,https://openalex.org/W1989483202,0,id_retrieval_pmid
https://doi.org/10.1016/s0140-6736(69)91140-4,https://pubmed.ncbi.nlm.nih.gov/4178247,https://openalex.org/W2144886680,0,id_retrieval_pmid
https://doi.org/10.1016/s0028-3908(03)00210-7,https://pubmed.ncbi.nlm.nih.gov/14529724,https://openalex.org/W2072146699,0,id_retrieval_pmid
https://doi.org/10.1016/0022-4804(87)90160-0,https://pubmed.ncbi.nlm.nih.gov/3626538,https://openalex.org/W2046159407,0,id_retrieval_pmid
https://doi.org/10.1016/j.coph.2013.09.004,https://pubmed.ncbi.nlm.nih.gov/24091195,https://openalex.org/W2064185036,0,id_retrieval_doi
https://doi.org/10.1046/j.1471-4159.2002.00963.x,https://pubmed.ncbi.nlm.nih.gov/12153474,https://openalex.org/W1585934326,0,id_retrieval_pmid
